season,date,home,away,link,stats_link
2021-22,Tuesday 10th May,Barcelona,Celta Vigo,https://www.skysports.com/football/barcelona-vs-celta-vigo/450850,https://www.skysports.com/football/barcelona-vs-celta-vigo/stats/450850
2021-22,Sunday 8th May,Getafe,Rayo Vallecano,https://www.skysports.com/football/getafe-vs-rayo-vallecano/450844,https://www.skysports.com/football/getafe-vs-rayo-vallecano/stats/450844
2021-22,Sunday 8th May,Villarreal,Sevilla,https://www.skysports.com/football/villarreal-vs-sevilla/450848,https://www.skysports.com/football/villarreal-vs-sevilla/stats/450848
2021-22,Sunday 8th May,Espanyol,Osasuna,https://www.skysports.com/football/espanyol-vs-osasuna/450843,https://www.skysports.com/football/espanyol-vs-osasuna/stats/450843
2021-22,Sunday 8th May,Atletico Madrid,Real Madrid,https://www.skysports.com/football/atletico-madrid-vs-real-madrid/450840,https://www.skysports.com/football/atletico-madrid-vs-real-madrid/stats/450840
2021-22,Saturday 7th May,Real Mallorca,Granada,https://www.skysports.com/football/real-mallorca-vs-granada/450846,https://www.skysports.com/football/real-mallorca-vs-granada/stats/450846
2021-22,Saturday 7th May,Athletic Bilbao,Valencia,https://www.skysports.com/football/athletic-bilbao-vs-valencia/450839,https://www.skysports.com/football/athletic-bilbao-vs-valencia/stats/450839
2021-22,Saturday 7th May,Cadiz,Elche,https://www.skysports.com/football/cadiz-vs-elche/450842,https://www.skysports.com/football/cadiz-vs-elche/stats/450842
2021-22,Saturday 7th May,Celta Vigo,Alaves,https://www.skysports.com/football/celta-vigo-vs-alaves/450841,https://www.skysports.com/football/celta-vigo-vs-alaves/stats/450841
2021-22,Saturday 7th May,Real Betis,Barcelona,https://www.skysports.com/football/real-betis-vs-barcelona/450847,https://www.skysports.com/football/real-betis-vs-barcelona/stats/450847
2021-22,Friday 6th May,Levante,Real Sociedad,https://www.skysports.com/football/levante-vs-real-sociedad/450845,https://www.skysports.com/football/levante-vs-real-sociedad/stats/450845
2021-22,Monday 2nd May,Getafe,Real Betis,https://www.skysports.com/football/getafe-vs-real-betis/450833,https://www.skysports.com/football/getafe-vs-real-betis/stats/450833
2021-22,Sunday 1st May,Elche,Osasuna,https://www.skysports.com/football/elche-vs-osasuna/450832,https://www.skysports.com/football/elche-vs-osasuna/stats/450832
2021-22,Sunday 1st May,Granada,Celta Vigo,https://www.skysports.com/football/granada-vs-celta-vigo/450834,https://www.skysports.com/football/granada-vs-celta-vigo/stats/450834
2021-22,Sunday 1st May,Rayo Vallecano,Real Sociedad,https://www.skysports.com/football/rayo-vallecano-vs-real-sociedad/450835,https://www.skysports.com/football/rayo-vallecano-vs-real-sociedad/stats/450835
2021-22,Sunday 1st May,Barcelona,Real Mallorca,https://www.skysports.com/football/barcelona-vs-real-mallorca/450831,https://www.skysports.com/football/barcelona-vs-real-mallorca/stats/450831
2021-22,Saturday 30th April,Alaves,Villarreal,https://www.skysports.com/football/alaves-vs-villarreal/450829,https://www.skysports.com/football/alaves-vs-villarreal/stats/450829
2021-22,Saturday 30th April,Real Madrid,Espanyol,https://www.skysports.com/football/real-madrid-vs-espanyol/450836,https://www.skysports.com/football/real-madrid-vs-espanyol/stats/450836
2021-22,Saturday 30th April,Valencia,Levante,https://www.skysports.com/football/valencia-vs-levante/450838,https://www.skysports.com/football/valencia-vs-levante/stats/450838
2021-22,Saturday 30th April,Athletic Bilbao,Atletico Madrid,https://www.skysports.com/football/athletic-bilbao-vs-atletico-madrid/450830,https://www.skysports.com/football/athletic-bilbao-vs-atletico-madrid/stats/450830
2021-22,Sunday 24th April,Barcelona,Rayo Vallecano,https://www.skysports.com/football/barcelona-vs-rayo-vallecano/450701,https://www.skysports.com/football/barcelona-vs-rayo-vallecano/stats/450701
2021-22,Thursday 21st April,Espanyol,Rayo Vallecano,https://www.skysports.com/football/espanyol-vs-rayo-vallecano/450822,https://www.skysports.com/football/espanyol-vs-rayo-vallecano/stats/450822
2021-22,Thursday 21st April,Levante,Sevilla,https://www.skysports.com/football/levante-vs-sevilla/450823,https://www.skysports.com/football/levante-vs-sevilla/stats/450823
2021-22,Thursday 21st April,Cadiz,Athletic Bilbao,https://www.skysports.com/football/cadiz-vs-athletic-bilbao/450821,https://www.skysports.com/football/cadiz-vs-athletic-bilbao/stats/450821
2021-22,Thursday 21st April,Real Sociedad,Barcelona,https://www.skysports.com/football/real-sociedad-vs-barcelona/450827,https://www.skysports.com/football/real-sociedad-vs-barcelona/stats/450827
2021-22,Wednesday 20th April,Atletico Madrid,Granada,https://www.skysports.com/football/atletico-madrid-vs-granada/450819,https://www.skysports.com/football/atletico-madrid-vs-granada/stats/450819
2021-22,Wednesday 20th April,Celta Vigo,Getafe,https://www.skysports.com/football/celta-vigo-vs-getafe/450820,https://www.skysports.com/football/celta-vigo-vs-getafe/stats/450820
2021-22,Wednesday 20th April,Osasuna,Real Madrid,https://www.skysports.com/football/osasuna-vs-real-madrid/450825,https://www.skysports.com/football/osasuna-vs-real-madrid/stats/450825
2021-22,Tuesday 19th April,Real Mallorca,Alaves,https://www.skysports.com/football/real-mallorca-vs-alaves/450824,https://www.skysports.com/football/real-mallorca-vs-alaves/stats/450824
2021-22,Tuesday 19th April,Real Betis,Elche,https://www.skysports.com/football/real-betis-vs-elche/450826,https://www.skysports.com/football/real-betis-vs-elche/stats/450826
2021-22,Tuesday 19th April,Villarreal,Valencia,https://www.skysports.com/football/villarreal-vs-valencia/450828,https://www.skysports.com/football/villarreal-vs-valencia/stats/450828
2021-22,Monday 18th April,Barcelona,Cadiz,https://www.skysports.com/football/barcelona-vs-cadiz/450812,https://www.skysports.com/football/barcelona-vs-cadiz/stats/450812
2021-22,Sunday 17th April,Granada,Levante,https://www.skysports.com/football/granada-vs-levante/450815,https://www.skysports.com/football/granada-vs-levante/stats/450815
2021-22,Sunday 17th April,Atletico Madrid,Espanyol,https://www.skysports.com/football/atletico-madrid-vs-espanyol/450811,https://www.skysports.com/football/atletico-madrid-vs-espanyol/stats/450811
2021-22,Sunday 17th April,Athletic Bilbao,Celta Vigo,https://www.skysports.com/football/athletic-bilbao-vs-celta-vigo/450810,https://www.skysports.com/football/athletic-bilbao-vs-celta-vigo/stats/450810
2021-22,Sunday 17th April,Sevilla,Real Madrid,https://www.skysports.com/football/sevilla-vs-real-madrid/450817,https://www.skysports.com/football/sevilla-vs-real-madrid/stats/450817
2021-22,Saturday 16th April,Elche,Real Mallorca,https://www.skysports.com/football/elche-vs-real-mallorca/450813,https://www.skysports.com/football/elche-vs-real-mallorca/stats/450813
2021-22,Saturday 16th April,Alaves,Rayo Vallecano,https://www.skysports.com/football/alaves-vs-rayo-vallecano/450809,https://www.skysports.com/football/alaves-vs-rayo-vallecano/stats/450809
2021-22,Saturday 16th April,Valencia,Osasuna,https://www.skysports.com/football/valencia-vs-osasuna/450818,https://www.skysports.com/football/valencia-vs-osasuna/stats/450818
2021-22,Saturday 16th April,Getafe,Villarreal,https://www.skysports.com/football/getafe-vs-villarreal/450814,https://www.skysports.com/football/getafe-vs-villarreal/stats/450814
2021-22,Friday 15th April,Real Sociedad,Real Betis,https://www.skysports.com/football/real-sociedad-vs-real-betis/450816,https://www.skysports.com/football/real-sociedad-vs-real-betis/stats/450816
2021-22,Monday 11th April,Rayo Vallecano,Valencia,https://www.skysports.com/football/rayo-vallecano-vs-valencia/450805,https://www.skysports.com/football/rayo-vallecano-vs-valencia/stats/450805
2021-22,Sunday 10th April,Osasuna,Alaves,https://www.skysports.com/football/osasuna-vs-alaves/450804,https://www.skysports.com/football/osasuna-vs-alaves/stats/450804
2021-22,Sunday 10th April,Espanyol,Celta Vigo,https://www.skysports.com/football/espanyol-vs-celta-vigo/450801,https://www.skysports.com/football/espanyol-vs-celta-vigo/stats/450801
2021-22,Sunday 10th April,Elche,Real Sociedad,https://www.skysports.com/football/elche-vs-real-sociedad/450800,https://www.skysports.com/football/elche-vs-real-sociedad/stats/450800
2021-22,Sunday 10th April,Levante,Barcelona,https://www.skysports.com/football/levante-vs-barcelona/450802,https://www.skysports.com/football/levante-vs-barcelona/stats/450802
2021-22,Saturday 9th April,Cadiz,Real Betis,https://www.skysports.com/football/cadiz-vs-real-betis/450799,https://www.skysports.com/football/cadiz-vs-real-betis/stats/450799
2021-22,Saturday 9th April,Real Mallorca,Atletico Madrid,https://www.skysports.com/football/real-mallorca-vs-atletico-madrid/450803,https://www.skysports.com/football/real-mallorca-vs-atletico-madrid/stats/450803
2021-22,Saturday 9th April,Villarreal,Athletic Bilbao,https://www.skysports.com/football/villarreal-vs-athletic-bilbao/450808,https://www.skysports.com/football/villarreal-vs-athletic-bilbao/stats/450808
2021-22,Saturday 9th April,Real Madrid,Getafe,https://www.skysports.com/football/real-madrid-vs-getafe/450806,https://www.skysports.com/football/real-madrid-vs-getafe/stats/450806
2021-22,Friday 8th April,Sevilla,Granada,https://www.skysports.com/football/sevilla-vs-granada/450807,https://www.skysports.com/football/sevilla-vs-granada/stats/450807
2021-22,Monday 4th April,Real Sociedad,Espanyol,https://www.skysports.com/football/real-sociedad-vs-espanyol/450797,https://www.skysports.com/football/real-sociedad-vs-espanyol/stats/450797
2021-22,Sunday 3rd April,Athletic Bilbao,Elche,https://www.skysports.com/football/athletic-bilbao-vs-elche/450789,https://www.skysports.com/football/athletic-bilbao-vs-elche/stats/450789
2021-22,Sunday 3rd April,Real Betis,Osasuna,https://www.skysports.com/football/real-betis-vs-osasuna/450796,https://www.skysports.com/football/real-betis-vs-osasuna/stats/450796
2021-22,Sunday 3rd April,Granada,Rayo Vallecano,https://www.skysports.com/football/granada-vs-rayo-vallecano/450794,https://www.skysports.com/football/granada-vs-rayo-vallecano/stats/450794
2021-22,Sunday 3rd April,Valencia,Cadiz,https://www.skysports.com/football/valencia-vs-cadiz/450798,https://www.skysports.com/football/valencia-vs-cadiz/stats/450798
2021-22,Sunday 3rd April,Barcelona,Sevilla,https://www.skysports.com/football/barcelona-vs-sevilla/450791,https://www.skysports.com/football/barcelona-vs-sevilla/stats/450791
2021-22,Saturday 2nd April,Getafe,Real Mallorca,https://www.skysports.com/football/getafe-vs-real-mallorca/450793,https://www.skysports.com/football/getafe-vs-real-mallorca/stats/450793
2021-22,Saturday 2nd April,Levante,Villarreal,https://www.skysports.com/football/levante-vs-villarreal/450795,https://www.skysports.com/football/levante-vs-villarreal/stats/450795
2021-22,Saturday 2nd April,Celta Vigo,Real Madrid,https://www.skysports.com/football/celta-vigo-vs-real-madrid/450792,https://www.skysports.com/football/celta-vigo-vs-real-madrid/stats/450792
2021-22,Saturday 2nd April,Atletico Madrid,Alaves,https://www.skysports.com/football/atletico-madrid-vs-alaves/450790,https://www.skysports.com/football/atletico-madrid-vs-alaves/stats/450790
2021-22,Sunday 20th March,Espanyol,Real Mallorca,https://www.skysports.com/football/espanyol-vs-real-mallorca/450784,https://www.skysports.com/football/espanyol-vs-real-mallorca/stats/450784
2021-22,Sunday 20th March,Cadiz,Villarreal,https://www.skysports.com/football/cadiz-vs-villarreal/450782,https://www.skysports.com/football/cadiz-vs-villarreal/stats/450782
2021-22,Sunday 20th March,Celta Vigo,Real Betis,https://www.skysports.com/football/celta-vigo-vs-real-betis/450781,https://www.skysports.com/football/celta-vigo-vs-real-betis/stats/450781
2021-22,Sunday 20th March,Sevilla,Real Sociedad,https://www.skysports.com/football/sevilla-vs-real-sociedad/450788,https://www.skysports.com/football/sevilla-vs-real-sociedad/stats/450788
2021-22,Sunday 20th March,Real Madrid,Barcelona,https://www.skysports.com/football/real-madrid-vs-barcelona/450787,https://www.skysports.com/football/real-madrid-vs-barcelona/stats/450787
2021-22,Saturday 19th March,Alaves,Granada,https://www.skysports.com/football/alaves-vs-granada/450779,https://www.skysports.com/football/alaves-vs-granada/stats/450779
2021-22,Saturday 19th March,Elche,Valencia,https://www.skysports.com/football/elche-vs-valencia/450783,https://www.skysports.com/football/elche-vs-valencia/stats/450783
2021-22,Saturday 19th March,Osasuna,Levante,https://www.skysports.com/football/osasuna-vs-levante/450785,https://www.skysports.com/football/osasuna-vs-levante/stats/450785
2021-22,Saturday 19th March,Rayo Vallecano,Atletico Madrid,https://www.skysports.com/football/rayo-vallecano-vs-atletico-madrid/450786,https://www.skysports.com/football/rayo-vallecano-vs-atletico-madrid/stats/450786
2021-22,Friday 18th March,Athletic Bilbao,Getafe,https://www.skysports.com/football/athletic-bilbao-vs-getafe/450780,https://www.skysports.com/football/athletic-bilbao-vs-getafe/stats/450780
2021-22,Monday 14th March,Real Mallorca,Real Madrid,https://www.skysports.com/football/real-mallorca-vs-real-madrid/450774,https://www.skysports.com/football/real-mallorca-vs-real-madrid/stats/450774
2021-22,Sunday 13th March,Rayo Vallecano,Sevilla,https://www.skysports.com/football/rayo-vallecano-vs-sevilla/450775,https://www.skysports.com/football/rayo-vallecano-vs-sevilla/stats/450775
2021-22,Sunday 13th March,Real Betis,Athletic Bilbao,https://www.skysports.com/football/real-betis-vs-athletic-bilbao/450776,https://www.skysports.com/football/real-betis-vs-athletic-bilbao/stats/450776
2021-22,Sunday 13th March,Real Sociedad,Alaves,https://www.skysports.com/football/real-sociedad-vs-alaves/450777,https://www.skysports.com/football/real-sociedad-vs-alaves/stats/450777
2021-22,Sunday 13th March,Barcelona,Osasuna,https://www.skysports.com/football/barcelona-vs-osasuna/450770,https://www.skysports.com/football/barcelona-vs-osasuna/stats/450770
2021-22,Saturday 12th March,Levante,Espanyol,https://www.skysports.com/football/levante-vs-espanyol/450773,https://www.skysports.com/football/levante-vs-espanyol/stats/450773
2021-22,Saturday 12th March,Granada,Elche,https://www.skysports.com/football/granada-vs-elche/450772,https://www.skysports.com/football/granada-vs-elche/stats/450772
2021-22,Saturday 12th March,Villarreal,Celta Vigo,https://www.skysports.com/football/villarreal-vs-celta-vigo/450778,https://www.skysports.com/football/villarreal-vs-celta-vigo/stats/450778
2021-22,Saturday 12th March,Getafe,Valencia,https://www.skysports.com/football/getafe-vs-valencia/450771,https://www.skysports.com/football/getafe-vs-valencia/stats/450771
2021-22,Friday 11th March,Atletico Madrid,Cadiz,https://www.skysports.com/football/atletico-madrid-vs-cadiz/450769,https://www.skysports.com/football/atletico-madrid-vs-cadiz/stats/450769
2021-22,Monday 7th March,Athletic Bilbao,Levante,https://www.skysports.com/football/athletic-bilbao-vs-levante/450760,https://www.skysports.com/football/athletic-bilbao-vs-levante/stats/450760
2021-22,Sunday 6th March,Cadiz,Rayo Vallecano,https://www.skysports.com/football/cadiz-vs-rayo-vallecano/450762,https://www.skysports.com/football/cadiz-vs-rayo-vallecano/stats/450762
2021-22,Sunday 6th March,Elche,Barcelona,https://www.skysports.com/football/elche-vs-barcelona/450763,https://www.skysports.com/football/elche-vs-barcelona/stats/450763
2021-22,Sunday 6th March,Celta Vigo,Real Mallorca,https://www.skysports.com/football/celta-vigo-vs-real-mallorca/450761,https://www.skysports.com/football/celta-vigo-vs-real-mallorca/stats/450761
2021-22,Sunday 6th March,Real Betis,Atletico Madrid,https://www.skysports.com/football/real-betis-vs-atletico-madrid/450766,https://www.skysports.com/football/real-betis-vs-atletico-madrid/stats/450766
2021-22,Saturday 5th March,Osasuna,Villarreal,https://www.skysports.com/football/osasuna-vs-villarreal/450765,https://www.skysports.com/football/osasuna-vs-villarreal/stats/450765
2021-22,Saturday 5th March,Espanyol,Getafe,https://www.skysports.com/football/espanyol-vs-getafe/450764,https://www.skysports.com/football/espanyol-vs-getafe/stats/450764
2021-22,Saturday 5th March,Valencia,Granada,https://www.skysports.com/football/valencia-vs-granada/450768,https://www.skysports.com/football/valencia-vs-granada/stats/450768
2021-22,Saturday 5th March,Real Madrid,Real Sociedad,https://www.skysports.com/football/real-madrid-vs-real-sociedad/450767,https://www.skysports.com/football/real-madrid-vs-real-sociedad/stats/450767
2021-22,Friday 4th March,Alaves,Sevilla,https://www.skysports.com/football/alaves-vs-sevilla/450759,https://www.skysports.com/football/alaves-vs-sevilla/stats/450759
2021-22,Wednesday 2nd March,Real Mallorca,Real Sociedad,https://www.skysports.com/football/real-mallorca-vs-real-sociedad/450706,https://www.skysports.com/football/real-mallorca-vs-real-sociedad/stats/450706
2021-22,Monday 28th February,Granada,Cadiz,https://www.skysports.com/football/granada-vs-cadiz/450752,https://www.skysports.com/football/granada-vs-cadiz/stats/450752
2021-22,Sunday 27th February,Villarreal,Espanyol,https://www.skysports.com/football/villarreal-vs-espanyol/450758,https://www.skysports.com/football/villarreal-vs-espanyol/stats/450758
2021-22,Sunday 27th February,Real Sociedad,Osasuna,https://www.skysports.com/football/real-sociedad-vs-osasuna/450756,https://www.skysports.com/football/real-sociedad-vs-osasuna/stats/450756
2021-22,Sunday 27th February,Barcelona,Athletic Bilbao,https://www.skysports.com/football/barcelona-vs-athletic-bilbao/450750,https://www.skysports.com/football/barcelona-vs-athletic-bilbao/stats/450750
2021-22,Saturday 26th February,Real Mallorca,Valencia,https://www.skysports.com/football/real-mallorca-vs-valencia/450754,https://www.skysports.com/football/real-mallorca-vs-valencia/stats/450754
2021-22,Saturday 26th February,Getafe,Alaves,https://www.skysports.com/football/getafe-vs-alaves/450751,https://www.skysports.com/football/getafe-vs-alaves/stats/450751
2021-22,Saturday 26th February,Rayo Vallecano,Real Madrid,https://www.skysports.com/football/rayo-vallecano-vs-real-madrid/450755,https://www.skysports.com/football/rayo-vallecano-vs-real-madrid/stats/450755
2021-22,Saturday 26th February,Atletico Madrid,Celta Vigo,https://www.skysports.com/football/atletico-madrid-vs-celta-vigo/450749,https://www.skysports.com/football/atletico-madrid-vs-celta-vigo/stats/450749
2021-22,Friday 25th February,Levante,Elche,https://www.skysports.com/football/levante-vs-elche/450753,https://www.skysports.com/football/levante-vs-elche/stats/450753
2021-22,Monday 21st February,Celta Vigo,Levante,https://www.skysports.com/football/celta-vigo-vs-levante/450740,https://www.skysports.com/football/celta-vigo-vs-levante/stats/450740
2021-22,Sunday 20th February,Espanyol,Sevilla,https://www.skysports.com/football/espanyol-vs-sevilla/450743,https://www.skysports.com/football/espanyol-vs-sevilla/stats/450743
2021-22,Sunday 20th February,Valencia,Barcelona,https://www.skysports.com/football/valencia-vs-barcelona/450748,https://www.skysports.com/football/valencia-vs-barcelona/stats/450748
2021-22,Sunday 20th February,Real Betis,Real Mallorca,https://www.skysports.com/football/real-betis-vs-real-mallorca/450746,https://www.skysports.com/football/real-betis-vs-real-mallorca/stats/450746
2021-22,Sunday 20th February,Athletic Bilbao,Real Sociedad,https://www.skysports.com/football/athletic-bilbao-vs-real-sociedad/450739,https://www.skysports.com/football/athletic-bilbao-vs-real-sociedad/stats/450739
2021-22,Saturday 19th February,Granada,Villarreal,https://www.skysports.com/football/granada-vs-villarreal/450744,https://www.skysports.com/football/granada-vs-villarreal/stats/450744
2021-22,Saturday 19th February,Osasuna,Atletico Madrid,https://www.skysports.com/football/osasuna-vs-atletico-madrid/450745,https://www.skysports.com/football/osasuna-vs-atletico-madrid/stats/450745
2021-22,Saturday 19th February,Cadiz,Getafe,https://www.skysports.com/football/cadiz-vs-getafe/450741,https://www.skysports.com/football/cadiz-vs-getafe/stats/450741
2021-22,Saturday 19th February,Real Madrid,Alaves,https://www.skysports.com/football/real-madrid-vs-alaves/450747,https://www.skysports.com/football/real-madrid-vs-alaves/stats/450747
2021-22,Friday 18th February,Elche,Rayo Vallecano,https://www.skysports.com/football/elche-vs-rayo-vallecano/450742,https://www.skysports.com/football/elche-vs-rayo-vallecano/stats/450742
2021-22,Wednesday 16th February,Atletico Madrid,Levante,https://www.skysports.com/football/atletico-madrid-vs-levante/450700,https://www.skysports.com/football/atletico-madrid-vs-levante/stats/450700
2021-22,Monday 14th February,Real Mallorca,Athletic Bilbao,https://www.skysports.com/football/real-mallorca-vs-athletic-bilbao/450734,https://www.skysports.com/football/real-mallorca-vs-athletic-bilbao/stats/450734
2021-22,Sunday 13th February,Alaves,Valencia,https://www.skysports.com/football/alaves-vs-valencia/450729,https://www.skysports.com/football/alaves-vs-valencia/stats/450729
2021-22,Sunday 13th February,Levante,Real Betis,https://www.skysports.com/football/levante-vs-real-betis/450733,https://www.skysports.com/football/levante-vs-real-betis/stats/450733
2021-22,Sunday 13th February,Real Sociedad,Granada,https://www.skysports.com/football/real-sociedad-vs-granada/450736,https://www.skysports.com/football/real-sociedad-vs-granada/stats/450736
2021-22,Sunday 13th February,Espanyol,Barcelona,https://www.skysports.com/football/espanyol-vs-barcelona/450732,https://www.skysports.com/football/espanyol-vs-barcelona/stats/450732
2021-22,Saturday 12th February,Cadiz,Celta Vigo,https://www.skysports.com/football/cadiz-vs-celta-vigo/450731,https://www.skysports.com/football/cadiz-vs-celta-vigo/stats/450731
2021-22,Saturday 12th February,Villarreal,Real Madrid,https://www.skysports.com/football/villarreal-vs-real-madrid/450738,https://www.skysports.com/football/villarreal-vs-real-madrid/stats/450738
2021-22,Saturday 12th February,Rayo Vallecano,Osasuna,https://www.skysports.com/football/rayo-vallecano-vs-osasuna/450735,https://www.skysports.com/football/rayo-vallecano-vs-osasuna/stats/450735
2021-22,Saturday 12th February,Atletico Madrid,Getafe,https://www.skysports.com/football/atletico-madrid-vs-getafe/450730,https://www.skysports.com/football/atletico-madrid-vs-getafe/stats/450730
2021-22,Friday 11th February,Sevilla,Elche,https://www.skysports.com/football/sevilla-vs-elche/450737,https://www.skysports.com/football/sevilla-vs-elche/stats/450737
2021-22,Monday 7th February,Athletic Bilbao,Espanyol,https://www.skysports.com/football/athletic-bilbao-vs-espanyol/450719,https://www.skysports.com/football/athletic-bilbao-vs-espanyol/stats/450719
2021-22,Sunday 6th February,Valencia,Real Sociedad,https://www.skysports.com/football/valencia-vs-real-sociedad/450728,https://www.skysports.com/football/valencia-vs-real-sociedad/stats/450728
2021-22,Sunday 6th February,Barcelona,Atletico Madrid,https://www.skysports.com/football/barcelona-vs-atletico-madrid/450720,https://www.skysports.com/football/barcelona-vs-atletico-madrid/stats/450720
2021-22,Sunday 6th February,Real Betis,Villarreal,https://www.skysports.com/football/real-betis-vs-villarreal/450726,https://www.skysports.com/football/real-betis-vs-villarreal/stats/450726
2021-22,Sunday 6th February,Real Madrid,Granada,https://www.skysports.com/football/real-madrid-vs-granada/450727,https://www.skysports.com/football/real-madrid-vs-granada/stats/450727
2021-22,Saturday 5th February,Elche,Alaves,https://www.skysports.com/football/elche-vs-alaves/450722,https://www.skysports.com/football/elche-vs-alaves/stats/450722
2021-22,Saturday 5th February,Real Mallorca,Cadiz,https://www.skysports.com/football/real-mallorca-vs-cadiz/450724,https://www.skysports.com/football/real-mallorca-vs-cadiz/stats/450724
2021-22,Saturday 5th February,Celta Vigo,Rayo Vallecano,https://www.skysports.com/football/celta-vigo-vs-rayo-vallecano/450721,https://www.skysports.com/football/celta-vigo-vs-rayo-vallecano/stats/450721
2021-22,Saturday 5th February,Osasuna,Sevilla,https://www.skysports.com/football/osasuna-vs-sevilla/450725,https://www.skysports.com/football/osasuna-vs-sevilla/stats/450725
2021-22,Friday 4th February,Getafe,Levante,https://www.skysports.com/football/getafe-vs-levante/450723,https://www.skysports.com/football/getafe-vs-levante/stats/450723
2021-22,Sunday 23rd January,Granada,Osasuna,https://www.skysports.com/football/granada-vs-osasuna/450712,https://www.skysports.com/football/granada-vs-osasuna/stats/450712
2021-22,Sunday 23rd January,Real Madrid,Elche,https://www.skysports.com/football/real-madrid-vs-elche/450715,https://www.skysports.com/football/real-madrid-vs-elche/stats/450715
2021-22,Sunday 23rd January,Rayo Vallecano,Athletic Bilbao,https://www.skysports.com/football/rayo-vallecano-vs-athletic-bilbao/450714,https://www.skysports.com/football/rayo-vallecano-vs-athletic-bilbao/stats/450714
2021-22,Sunday 23rd January,Real Sociedad,Getafe,https://www.skysports.com/football/real-sociedad-vs-getafe/450716,https://www.skysports.com/football/real-sociedad-vs-getafe/stats/450716
2021-22,Sunday 23rd January,Alaves,Barcelona,https://www.skysports.com/football/alaves-vs-barcelona/450709,https://www.skysports.com/football/alaves-vs-barcelona/stats/450709
2021-22,Saturday 22nd January,Levante,Cadiz,https://www.skysports.com/football/levante-vs-cadiz/450713,https://www.skysports.com/football/levante-vs-cadiz/stats/450713
2021-22,Saturday 22nd January,Villarreal,Real Mallorca,https://www.skysports.com/football/villarreal-vs-real-mallorca/450718,https://www.skysports.com/football/villarreal-vs-real-mallorca/stats/450718
2021-22,Saturday 22nd January,Sevilla,Celta Vigo,https://www.skysports.com/football/sevilla-vs-celta-vigo/450717,https://www.skysports.com/football/sevilla-vs-celta-vigo/stats/450717
2021-22,Saturday 22nd January,Atletico Madrid,Valencia,https://www.skysports.com/football/atletico-madrid-vs-valencia/450710,https://www.skysports.com/football/atletico-madrid-vs-valencia/stats/450710
2021-22,Friday 21st January,Espanyol,Real Betis,https://www.skysports.com/football/espanyol-vs-real-betis/450711,https://www.skysports.com/football/espanyol-vs-real-betis/stats/450711
2021-22,Thursday 20th January,Getafe,Granada,https://www.skysports.com/football/getafe-vs-granada/450705,https://www.skysports.com/football/getafe-vs-granada/stats/450705
2021-22,Wednesday 19th January,Celta Vigo,Osasuna,https://www.skysports.com/football/celta-vigo-vs-osasuna/450702,https://www.skysports.com/football/celta-vigo-vs-osasuna/stats/450702
2021-22,Wednesday 19th January,Valencia,Sevilla,https://www.skysports.com/football/valencia-vs-sevilla/450708,https://www.skysports.com/football/valencia-vs-sevilla/stats/450708
2021-22,Tuesday 18th January,Real Betis,Alaves,https://www.skysports.com/football/real-betis-vs-alaves/450707,https://www.skysports.com/football/real-betis-vs-alaves/stats/450707
2021-22,Tuesday 18th January,Cadiz,Espanyol,https://www.skysports.com/football/cadiz-vs-espanyol/450703,https://www.skysports.com/football/cadiz-vs-espanyol/stats/450703
2021-22,Sunday 16th January,Elche,Villarreal,https://www.skysports.com/football/elche-vs-villarreal/450704,https://www.skysports.com/football/elche-vs-villarreal/stats/450704
2021-22,Monday 10th January,Espanyol,Elche,https://www.skysports.com/football/espanyol-vs-elche/450690,https://www.skysports.com/football/espanyol-vs-elche/stats/450690
2021-22,Sunday 9th January,Rayo Vallecano,Real Betis,https://www.skysports.com/football/rayo-vallecano-vs-real-betis/450694,https://www.skysports.com/football/rayo-vallecano-vs-real-betis/stats/450694
2021-22,Sunday 9th January,Sevilla,Getafe,https://www.skysports.com/football/sevilla-vs-getafe/450697,https://www.skysports.com/football/sevilla-vs-getafe/stats/450697
2021-22,Sunday 9th January,Alaves,Athletic Bilbao,https://www.skysports.com/football/alaves-vs-athletic-bilbao/450689,https://www.skysports.com/football/alaves-vs-athletic-bilbao/stats/450689
2021-22,Sunday 9th January,Osasuna,Cadiz,https://www.skysports.com/football/osasuna-vs-cadiz/450693,https://www.skysports.com/football/osasuna-vs-cadiz/stats/450693
2021-22,Sunday 9th January,Villarreal,Atletico Madrid,https://www.skysports.com/football/villarreal-vs-atletico-madrid/450698,https://www.skysports.com/football/villarreal-vs-atletico-madrid/stats/450698
2021-22,Saturday 8th January,Levante,Real Mallorca,https://www.skysports.com/football/levante-vs-real-mallorca/450692,https://www.skysports.com/football/levante-vs-real-mallorca/stats/450692
2021-22,Saturday 8th January,Real Sociedad,Celta Vigo,https://www.skysports.com/football/real-sociedad-vs-celta-vigo/450696,https://www.skysports.com/football/real-sociedad-vs-celta-vigo/stats/450696
2021-22,Saturday 8th January,Granada,Barcelona,https://www.skysports.com/football/granada-vs-barcelona/450691,https://www.skysports.com/football/granada-vs-barcelona/stats/450691
2021-22,Saturday 8th January,Real Madrid,Valencia,https://www.skysports.com/football/real-madrid-vs-valencia/450695,https://www.skysports.com/football/real-madrid-vs-valencia/stats/450695
2021-22,Monday 3rd January,Villarreal,Levante,https://www.skysports.com/football/villarreal-vs-levante/450688,https://www.skysports.com/football/villarreal-vs-levante/stats/450688
