date,season,fulltime_result,is_home,team,team_fulltime_goals,team_win_bet365_probs,team_pre_rating,team_possession,team_total_shots,team_shots_on_target,team_passing_percent,team_clear_cut_chances,team_corners,team_offsides,team_fouls_committed,team_xg,opponent_fulltime_goals,opponent_win_bet365_probs,opponent_pre_rating,opponent_possession,opponent_total_shots,opponent_shots_on_target,opponent_passing_percent,opponent_clear_cut_chances,opponent_corners,opponent_offsides,opponent_fouls_committed,opponent_xg,fd_team_fulltime_goals,fd_team_win_bet365_probs,fd_team_total_shots,fd_team_shots_on_target,fd_team_shots_off_target,fd_team_clear_cut_chances,fd_team_xg,fd_opponent_fulltime_goals,fd_opponent_win_bet365_probs,fd_opponent_total_shots,fd_opponent_shots_on_target,fd_opponent_shots_off_target,fd_opponent_clear_cut_chances,fd_opponent_xg
2019-10-05,2019_2020,2,1,Valencia,1,0.12,2085,49,10,6,84,4,7,2,12,1.3,2,0.53,1932,54,11,6,74,2,4,0,16,1.7,-2,0.19,2,2,1,1,0.6000000000000001,2,-0.25,6,6,0,2,1.8
2019-10-05,2019_2020,2,1,Osasuna,1,0.34,1890,52,18,3,72,1,11,2,12,1.3,5,0.28,2020,42,17,10,84,3,3,6,13,2.4,1,-0.22999999999999998,14,3,8,0,0.9000000000000001,4,-0.37000000000000005,6,7,1,3,2.6
2019-10-06,2019_2020,2,1,Real Mallorca,0,0.28,1759,45,5,1,67,0,1,0,14,0.8,0,0.34,1970,59,16,2,83,2,4,1,16,1.2,0,-0.17000000000000004,-4,-1,-2,-1,-0.3,-1,-0.23,6,-2,5,0,0.10000000000000009
2019-10-06,2019_2020,2,1,Celta Vigo,0,0.32,1918,60,3,2,79,0,5,2,15,1.2,0,0.33,2021,50,14,3,84,0,7,2,14,0.2,-1,0.18,-11,-1,-6,-2,-0.20000000000000007,-1,-0.07,5,1,5,-1,0.19999999999999996
2019-10-06,2019_2020,1,1,Real Valladolid,2,0.51,1888,40,9,6,76,2,3,3,13,1.0,0,0.16,2178,44,7,1,84,2,5,4,14,0.8,1,0.19,0,1,-1,1,0.40000000000000013,-2,0.14,-6,-2,-1,1,-0.09999999999999998
2019-10-06,2019_2020,0,1,Real Sociedad,2,0.2,2033,48,5,2,78,2,0,2,8,0.6,0,0.45,2033,38,9,1,66,3,4,3,23,0.9,-1,0.32,-16,-5,-4,-1,-3.0,-3,-0.010000000000000009,-9,-4,-4,-1,-1.0
2019-10-06,2019_2020,2,1,Barcelona,2,0.12,2278,61,10,6,79,1,1,3,17,2.1,3,0.55,2068,51,21,8,82,0,7,0,9,2.5,0,0.11,2,2,1,0,0.8,1,-0.04999999999999999,14,4,9,-2,0.30000000000000004
2019-10-18,2019_2020,2,1,Granada,2,0.28,1900,37,8,5,79,1,2,0,18,0.6,2,0.38,1901,51,16,4,77,0,8,3,9,0.6,1,0.30999999999999994,-3,1,-2,0,0.9000000000000001,1,-0.03999999999999998,-2,1,-5,-1,0.19999999999999996
2019-10-19,2019_2020,0,1,Eibar,1,0.5,1963,42,8,2,68,0,9,6,20,0.3,4,0.12,2283,55,15,8,89,4,7,3,10,1.5,-1,0.14,1,-1,1,-1,0.09999999999999987,2,-0.07,5,2,1,3,0.8
2019-10-19,2019_2020,1,1,Atletico Madrid,0,0.14,2173,54,9,1,81,1,4,2,14,1.6,2,0.53,2089,56,10,3,80,1,4,2,7,0.7,0,-0.12000000000000002,2,0,1,-1,-0.09999999999999998,1,-0.27,0,-3,3,-3,-0.5
2019-10-19,2019_2020,2,1,Getafe,2,0.18,2046,49,13,4,55,1,8,1,15,1.0,1,0.51,1880,58,25,10,82,3,9,3,10,0.6,2,0.0,4,3,1,-2,-0.09999999999999998,1,-0.15,10,4,5,2,1.5999999999999999
2019-10-19,2019_2020,2,1,Real Mallorca,2,0.54,1779,38,9,3,80,1,2,2,11,0.2,4,0.13,2120,62,17,10,85,6,6,2,12,1.0,2,-0.10999999999999999,4,2,1,1,0.6000000000000001,4,-0.26,3,7,-6,6,2.2
2019-10-20,2019_2020,2,1,Alaves,1,0.34,1928,43,10,4,74,1,7,0,16,2.1,1,0.31,1928,62,13,2,80,2,6,0,8,1.3,-1,0.28,-1,-2,2,-1,-0.40000000000000013,1,-0.04999999999999999,10,0,6,2,0.29999999999999993
2019-10-20,2019_2020,2,1,Real Sociedad,1,0.18,2020,50,6,3,62,1,3,5,20,1.4,1,0.43,1946,57,12,3,77,4,4,4,7,1.0,-1,-0.26,1,1,-1,-1,-0.20000000000000007,0,-0.19999999999999998,1,-3,0,4,1.2
2019-10-20,2019_2020,0,1,Espanyol,0,0.35,1950,62,11,3,88,0,4,0,11,1.0,1,0.27,2009,48,16,6,77,2,9,0,15,1.6,0,0.13000000000000003,-5,1,-4,-2,-0.10000000000000009,-4,0.09000000000000002,-1,-4,5,-1,-0.8000000000000003
2019-10-20,2019_2020,1,1,Athletic Bilbao,0,0.14,2011,37,6,2,71,0,4,0,20,1.5,0,0.56,1893,45,5,1,78,0,3,3,15,0.7,0,0.08000000000000002,-8,-1,-6,0,-1.2,-2,0.07,-4,-5,1,-2,-0.8
2019-10-20,2019_2020,2,1,Sevilla,0,0.08,2063,44,16,4,84,5,10,2,12,2.7,2,0.57,1951,41,9,2,71,0,4,0,7,0.5,-3,0.36000000000000004,-5,-4,-4,5,0.8,1,0.16999999999999998,-1,-3,0,-1,-0.40000000000000013
2019-10-25,2019_2020,2,1,Villarreal,1,0.12,2020,49,11,5,71,1,3,0,14,2.5,2,0.53,1939,37,12,5,71,3,4,1,20,0.8,0,-0.010000000000000009,-5,-1,-6,-1,-0.7999999999999998,1,-0.19,2,1,1,2,0.40000000000000013
2019-10-26,2019_2020,2,1,Leganes,0,0.18,1875,54,7,3,68,0,3,2,19,1.7,1,0.48,1795,36,5,1,74,0,4,5,20,0.8,-1,0.29000000000000004,-18,-7,-9,-3,-2.1999999999999997,-1,0.26,-4,-2,-2,-1,-0.6000000000000001
2019-10-26,2019_2020,2,1,Real Valladolid,1,0.28,1899,47,9,3,74,0,4,1,9,1.7,0,0.37,1955,43,5,0,81,0,2,0,16,0.6,1,0.050000000000000044,4,2,0,0,-0.30000000000000004,-1,0.09999999999999998,-3,-2,0,0,-0.8999999999999999
2019-10-26,2019_2020,2,1,Atletico Madrid,1,0.16,2174,43,15,4,79,0,2,0,18,1.5,1,0.53,2005,52,19,7,79,2,3,0,12,0.4,1,-0.01999999999999999,6,3,2,-1,0.8,1,-0.19,13,5,3,2,1.3
2019-10-27,2019_2020,0,1,Celta Vigo,0,0.34,1917,62,13,2,85,2,6,2,5,0.9,3,0.28,2028,50,17,6,80,1,11,6,23,0.8,-1,-0.010000000000000009,0,0,-1,0,0.10000000000000009,2,-0.020000000000000018,11,3,2,0,0.7999999999999999
2019-10-27,2019_2020,2,1,Granada,1,0.28,1907,43,6,2,69,1,2,2,12,1.6,1,0.35,1938,49,12,5,81,0,2,0,12,0.7,-1,-0.30999999999999994,-2,-3,-1,0,-1.0,0,0.21,0,2,1,-4,-0.8999999999999999
2019-10-27,2019_2020,0,1,Levante,0,0.23,1946,39,12,5,70,0,1,2,11,0.3,0,0.38,1955,50,18,3,70,1,7,1,11,1.0,-2,0.15999999999999998,3,3,2,0,-0.7,0,0.009999999999999953,7,0,3,1,-0.19999999999999996
2019-10-27,2019_2020,2,1,Sevilla,1,0.16,2069,60,19,5,80,3,9,2,10,2.0,2,0.54,2033,45,5,2,61,2,2,1,17,0.7,1,-0.47000000000000003,3,1,0,-2,0.20000000000000018,0,-0.27,-8,-2,-5,1,0.09999999999999998
2019-10-27,2019_2020,2,1,Osasuna,0,0.33,1894,56,9,4,73,0,7,2,17,2.8,1,0.31,2091,56,11,3,86,1,4,0,12,0.9,-2,0.03999999999999998,-7,0,-5,0,-0.7000000000000001,-1,0.41000000000000003,1,0,-1,0,-0.6000000000000001
2019-10-29,2019_2020,1,1,Alaves,1,0.54,1930,37,12,3,69,0,4,3,13,0.6,2,0.15,2179,45,9,2,81,4,7,3,14,1.7,-1,0.19,0,-2,1,-3,-1.3,1,0.01999999999999999,-6,-2,-5,4,-0.10000000000000009
2019-10-29,2019_2020,2,1,Barcelona,3,0.04,2300,56,9,4,83,3,2,7,14,2.7,2,0.62,1912,35,8,4,61,3,4,3,13,1.1,-1,0.0,-6,-4,-2,-1,-0.6000000000000001,1,-0.28,-1,1,-1,3,1.0
2019-10-30,2019_2020,0,1,Real Sociedad,1,0.12,2038,58,9,4,81,2,7,2,12,1.6,0,0.52,1933,51,7,3,75,0,4,0,10,1.8,-2,0.10000000000000003,-8,-2,0,1,-0.5999999999999999,0,-0.33999999999999997,-5,-2,-2,0,-0.2
2019-10-30,2019_2020,2,1,Athletic Bilbao,0,0.2,2000,55,9,2,83,0,7,1,9,0.3,1,0.47,1968,48,14,3,72,1,7,0,26,0.9,-1,0.39,-10,-5,-1,-2,-1.1,1,0.030000000000000027,-4,0,1,0,0.0
2019-10-30,2019_2020,2,1,Real Betis,0,0.22,1930,64,12,0,87,1,2,0,8,1.0,0,0.41,1907,41,9,1,69,1,3,2,20,1.7,-1,-0.08000000000000002,0,-5,2,1,-0.30000000000000004,0,0.030000000000000027,-4,-1,-1,-1,-0.4
2019-10-31,2019_2020,2,1,Eibar,0,0.3,1942,64,13,3,76,0,3,0,13,2.4,4,0.29,2029,63,19,8,83,3,5,4,12,1.5,0,-0.13,8,3,3,0,0.3,3,-0.15000000000000002,8,3,2,2,0.8999999999999999
2019-10-31,2019_2020,1,1,Real Mallorca,0,0.29,1790,57,9,1,84,1,5,2,13,2.4,3,0.36,1913,65,29,14,85,4,6,1,13,1.0,-1,-0.06000000000000005,4,0,4,1,0.6000000000000001,3,-0.04999999999999999,20,10,8,4,2.1999999999999997
2019-10-31,2019_2020,2,1,Getafe,0,0.2,2024,36,9,4,57,0,0,1,18,0.8,1,0.45,1915,35,13,3,79,2,4,1,13,1.7,-2,0.36000000000000004,4,2,1,-2,-0.30000000000000004,0,0.0,7,1,6,1,1.0
2019-11-02,2019_2020,2,1,Levante,2,0.56,1948,34,13,4,69,3,5,4,12,1.0,5,0.08,2302,61,18,9,85,5,6,1,9,2.3,2,0.29000000000000004,6,1,3,3,1.5,2,-0.07999999999999999,9,5,2,2,1.2000000000000002
2019-11-02,2019_2020,1,1,Sevilla,1,0.26,2081,54,10,1,84,1,1,3,17,0.7,1,0.37,2175,51,9,3,73,3,1,3,16,2.8,-1,0.12999999999999998,-5,-7,0,-3,-1.4,-1,-0.010000000000000009,0,1,-1,-1,0.19999999999999996
2019-11-03,2019_2020,2,1,Real Valladolid,1,0.22,1910,38,9,1,79,0,3,1,14,2.0,2,0.43,1791,46,11,3,70,0,5,0,9,0.7,-1,0.33999999999999997,1,-3,2,-3,-0.5999999999999999,2,-0.19,2,2,2,-1,1.5999999999999999
2019-11-03,2019_2020,1,1,Villarreal,1,0.18,2019,54,9,2,77,4,3,1,12,0.8,3,0.45,2011,45,7,5,74,0,2,2,13,0.9,-3,0.16999999999999998,-10,-6,0,1,-1.0,3,-0.33,-2,3,-4,0,-0.10000000000000003
2019-11-03,2019_2020,2,1,Osasuna,2,0.22,1912,53,12,4,75,1,3,1,10,3.7,1,0.48,1934,48,11,3,71,0,4,1,23,1.5,-1,0.02999999999999997,-17,-10,-4,-3,-1.7999999999999998,0,0.010000000000000009,-1,0,-2,0,-0.20000000000000007
2019-11-03,2019_2020,0,1,Celta Vigo,1,0.29,1900,61,18,5,84,0,10,3,17,0.2,3,0.35,2031,43,8,3,60,2,2,4,22,0.4,1,0.06999999999999995,9,4,0,-1,0.7999999999999999,3,-0.34,-1,-1,0,2,0.10000000000000009
2019-11-03,2019_2020,0,1,Leganes,0,0.25,1875,38,5,3,80,0,3,1,12,1.4,2,0.4,1952,45,25,8,73,3,8,2,11,0.9,-1,0.44,-4,0,-3,-2,-1.4,2,-0.07,12,5,4,3,1.7999999999999998
2019-11-03,2019_2020,0,1,Granada,1,0.35,1908,56,10,2,71,1,3,1,11,0.2,1,0.28,2023,65,17,5,85,2,9,2,15,1.0,0,0.16999999999999998,-3,-1,-2,-1,0.09999999999999987,0,-0.16000000000000003,8,1,4,0,0.8
2019-11-08,2019_2020,1,1,Real Sociedad,2,0.18,2033,61,9,5,79,3,5,1,19,1.1,1,0.49,1864,54,12,5,74,1,4,0,16,1.0,1,0.16000000000000003,-8,0,-6,1,-0.6000000000000001,1,-0.37,7,2,2,1,1.0999999999999999
2019-11-09,2019_2020,2,1,Alaves,2,0.27,1922,41,11,3,61,2,1,3,17,3.4,3,0.39,1918,48,12,6,74,2,2,1,15,0.3,1,-0.06000000000000005,0,0,0,2,0.9,2,-0.4,3,5,1,2,0.8999999999999999
2019-11-09,2019_2020,2,1,Valencia,2,0.14,2089,54,11,4,78,2,5,2,14,0.7,1,0.53,1898,38,5,3,63,0,4,4,15,0.5,1,-0.020000000000000018,1,1,0,0,1.0999999999999999,0,-0.10000000000000003,-5,1,-4,-1,-1.5
2019-11-09,2019_2020,0,1,Eibar,2,0.47,1963,45,7,4,68,2,2,0,20,1.0,0,0.14,2118,62,22,7,86,3,9,1,11,2.9,0,0.10000000000000003,-18,-4,-9,-1,-1.5,-5,0.010000000000000009,0,-4,4,-3,-2.0
2019-11-09,2019_2020,2,1,Barcelona,1,0.06,2267,65,9,6,88,1,3,5,13,1.4,0,0.6,1891,62,6,2,73,0,4,2,6,0.4,-4,0.04,-9,-3,-4,-4,-0.40000000000000036,-1,-0.12,-12,-3,-3,0,-1.5
2019-11-10,2019_2020,2,1,Real Mallorca,0,0.4,1783,51,14,1,79,1,6,0,20,1.7,0,0.24,2016,56,11,7,83,2,8,4,10,3.2,-2,0.14,3,-2,2,1,-1.7,-1,-0.10999999999999999,2,5,-2,-2,-0.7
2019-11-10,2019_2020,2,1,Athletic Bilbao,0,0.15,2014,43,12,1,74,3,10,1,8,1.6,3,0.5,1972,34,9,3,76,2,2,4,9,0.6,-3,0.25,5,-4,7,3,0.6000000000000001,1,0.040000000000000036,-4,-1,-4,-1,-0.8
2019-11-10,2019_2020,2,1,Atletico Madrid,1,0.1,2157,43,14,5,76,2,3,5,16,2.7,1,0.61,1965,45,13,4,71,0,5,2,20,0.4,0,0.22,5,2,4,-1,1.0999999999999999,1,-0.15999999999999998,1,-1,0,-1,0.4
2019-11-10,2019_2020,1,1,Getafe,1,0.2,2030,38,9,4,54,0,4,3,19,1.3,4,0.45,1924,58,18,6,73,3,5,2,13,0.1,-2,0.14999999999999997,1,1,-2,-2,-0.4,2,-0.13999999999999999,6,2,5,2,2.7
2019-11-10,2019_2020,0,1,Real Betis,0,0.4,1944,37,13,3,79,0,4,0,17,1.9,1,0.23,2084,56,11,4,83,1,6,0,13,0.9,-2,0.32000000000000006,2,-4,3,-1,-0.5,0,-0.02999999999999997,1,3,-1,0,0.09999999999999998
2019-11-22,2019_2020,2,1,Levante,1,0.17,1966,43,8,2,73,1,2,0,13,1.8,3,0.45,1803,34,5,3,78,0,2,1,18,1.7,-2,-0.06000000000000005,-1,-1,1,-1,-0.4,3,-0.02999999999999997,-9,2,-7,-1,1.0
2019-11-23,2019_2020,2,1,Real Betis,1,0.28,1935,54,18,5,80,2,4,3,12,1.7,2,0.33,2094,48,12,4,80,0,7,3,11,1.0,1,-0.14,5,2,2,2,1.4,0,-0.15999999999999998,1,0,-3,-2,-1.2
2019-11-23,2019_2020,1,1,Granada,0,0.5,1893,51,13,1,77,0,4,0,15,0.7,3,0.19,2162,49,18,5,75,4,9,2,12,2.3,-1,0.18000000000000005,8,-2,5,0,0.3,2,-0.27,4,0,-3,2,-0.09999999999999964
2019-11-23,2019_2020,2,1,Real Madrid,4,0.09,2134,58,10,5,86,2,6,2,8,1.4,1,0.52,2027,66,10,5,79,0,5,1,14,1.6,4,0.07,-12,-2,-7,-1,0.10000000000000009,-1,-0.10000000000000003,1,0,0,-3,0.10000000000000009
2019-11-24,2019_2020,1,1,Espanyol,1,0.33,1960,50,10,1,71,0,3,1,15,1.1,0,0.33,2025,53,14,5,62,2,9,5,15,0.7,0,0.3,-3,-3,-2,0,-0.9,-1,-0.14999999999999997,5,1,5,2,0.9
2019-11-24,2019_2020,0,1,Eibar,0,0.19,1947,41,15,1,77,1,6,1,9,1.4,3,0.46,1934,45,14,5,69,1,6,3,21,1.6,-2,0.06999999999999995,8,-3,8,-1,0.09999999999999998,1,-0.20999999999999996,3,2,1,-1,1.9
2019-11-24,2019_2020,0,1,Villarreal,1,0.18,1996,65,21,6,86,2,5,0,17,1.2,1,0.44,1889,39,6,5,82,0,2,3,14,1.9,1,0.06,10,-1,3,0,2.4000000000000004,1,0.31,0,3,-1,0,0.2
2019-11-24,2019_2020,0,1,Real Valladolid,0,0.43,1906,54,7,1,72,0,7,1,16,0.5,2,0.2,2093,45,10,6,77,1,4,2,21,1.4,-3,0.17,-5,-5,-2,-2,-1.7,1,-0.03,-1,2,0,0,0.20000000000000007
2019-11-29,2019_2020,1,1,Celta Vigo,3,0.17,1912,40,11,7,77,2,2,1,9,1.1,0,0.48,1898,46,7,1,77,0,8,1,13,0.4,2,-0.15999999999999998,5,2,2,2,1.5,0,0.03999999999999998,0,0,2,0,0.2
2019-11-30,2019_2020,0,1,Alaves,2,0.53,1954,42,7,5,57,4,4,1,11,1.3,3,0.12,2140,53,18,10,87,1,4,3,13,1.8,-1,0.19,-7,0,-4,3,-1.7999999999999998,-1,-0.05000000000000002,8,5,2,-1,-1.5
2019-11-30,2019_2020,2,1,Real Sociedad,1,0.16,2020,46,11,6,85,0,3,2,16,1.1,0,0.48,1927,58,19,7,66,2,10,1,10,0.6,0,0.34,1,1,1,0,0.5,0,-0.27999999999999997,4,6,-4,1,0.3999999999999999
2019-11-30,2019_2020,0,1,Real Mallorca,1,0.3,1799,49,14,7,84,2,6,1,9,2.8,2,0.31,1947,61,25,8,87,1,5,2,9,2.2,-2,0.04999999999999999,9,4,3,2,0.0,1,-0.12,7,3,3,-1,-0.19999999999999996
2019-11-30,2019_2020,2,1,Valencia,1,0.28,2082,39,9,3,78,0,4,3,13,1.5,1,0.33,1973,59,15,1,86,1,8,2,12,2.1,-1,0.19,-3,-1,1,0,0.30000000000000004,0,-0.06,-6,-5,6,-1,-2.0
2019-12-01,2019_2020,2,1,Sevilla,1,0.14,2104,53,4,2,82,1,4,1,25,2.1,1,0.52,1867,23,9,4,61,0,0,1,11,0.7,-1,-0.03,-6,-4,-3,0,0.4999999999999999,0,0.040000000000000036,3,2,2,-1,-0.6
2019-12-01,2019_2020,2,1,Athletic Bilbao,2,0.15,2030,41,6,4,69,3,2,3,18,1.9,1,0.54,1898,40,9,3,73,1,2,1,15,1.0,0,0.19999999999999998,-17,-6,-10,1,-0.5,1,-0.030000000000000027,-4,2,-5,1,0.19999999999999996
2019-12-01,2019_2020,0,1,Espanyol,1,0.24,1960,53,6,2,63,0,3,5,23,1.6,1,0.41,1919,58,12,7,75,2,6,6,15,2.7,0,-0.27999999999999997,-4,1,-1,0,0.7000000000000001,1,-0.15000000000000002,8,6,4,2,1.2
2019-12-01,2019_2020,0,1,Atletico Madrid,1,0.32,2149,59,17,6,80,3,8,6,17,1.4,2,0.3,2281,76,11,6,86,3,6,1,10,0.9,-2,0.09,-1,1,1,-1,-0.40000000000000036,-2,0.05,1,-1,-1,2,0.30000000000000004
2019-12-06,2019_2020,1,1,Villarreal,1,0.4,1968,58,24,7,86,1,4,0,17,1.5,0,0.24,2140,34,17,2,78,1,9,2,12,1.6,0,0.15000000000000002,9,6,-3,0,0.9000000000000001,-1,0.13,0,-4,2,-2,-0.8999999999999999
2019-12-07,2019_2020,2,1,Real Madrid,2,0.06,2148,64,12,6,87,2,4,5,11,2.4,2,0.61,1939,52,12,5,74,1,2,7,12,0.5,-1,0.03,-6,-4,0,1,0.40000000000000013,1,-0.09000000000000002,6,3,0,1,0.5
2019-12-07,2019_2020,2,1,Granada,0,0.25,1892,42,9,1,70,0,3,1,16,2.5,1,0.4,1946,35,8,2,76,0,9,2,18,0.3,-1,0.040000000000000036,0,-2,3,-1,0.30000000000000004,-1,0.07,1,-3,1,-4,-0.30000000000000004
2019-12-07,2019_2020,0,1,Levante,0,0.35,1960,61,7,2,76,0,7,9,14,2.1,2,0.24,2087,41,14,7,79,1,6,2,8,3.0,-2,0.32999999999999996,-6,-4,-3,-3,-1.2000000000000002,1,-0.04999999999999999,5,4,0,1,0.5
2019-12-07,2019_2020,2,1,Barcelona,1,0.04,2290,66,13,5,88,1,5,1,11,3.7,1,0.64,1790,45,16,7,79,1,6,4,16,1.3,-1,0.19,2,-1,1,-2,-0.7999999999999999,0,-0.15000000000000002,2,0,2,-1,1.0999999999999999
2019-12-08,2019_2020,0,1,Eibar,1,0.33,1918,37,10,4,68,0,4,3,12,0.3,4,0.33,2045,38,13,9,62,2,6,3,22,0.9,1,0.29,-9,-3,-3,-2,-0.7999999999999999,3,-0.18000000000000002,2,7,-5,1,1.1
2019-12-08,2019_2020,2,1,Real Betis,2,0.26,1956,54,16,3,82,2,5,2,15,2.0,2,0.37,2036,57,14,6,80,1,4,2,18,1.0,0,0.02999999999999997,-9,-5,-2,1,0.5000000000000002,0,-0.19999999999999998,8,2,2,-2,0.7999999999999998
2019-12-08,2019_2020,1,1,Real Valladolid,0,0.36,1901,41,9,2,75,0,3,1,16,0.6,4,0.27,2029,62,15,4,81,3,6,3,8,1.7,0,0.04999999999999999,2,1,1,0,-0.09999999999999998,3,-0.36,4,-2,3,3,-0.5
2019-12-08,2019_2020,2,1,Leganes,0,0.27,1864,37,8,4,72,2,4,3,7,1.0,0,0.38,1909,58,13,5,85,1,11,1,11,0.5,-1,-0.010000000000000009,-1,0,-2,2,0.29999999999999993,-3,-0.27,2,-2,0,-1,-0.7999999999999998
2019-12-08,2019_2020,1,1,Osasuna,4,0.38,1940,47,14,8,70,1,3,2,16,0.8,1,0.25,2107,62,16,8,82,2,7,1,16,1.5,3,0.10999999999999999,2,1,-3,-1,1.4000000000000001,0,-0.06,12,6,4,1,0.7000000000000002
2019-12-13,2019_2020,1,1,Alaves,0,0.28,1931,48,5,1,70,1,2,0,17,1.2,3,0.37,1872,33,15,8,69,1,3,0,14,0.7,-1,-0.13,-3,-1,1,1,-1.0,3,-0.25,7,4,0,-1,0.30000000000000004
2019-12-14,2019_2020,1,1,Athletic Bilbao,2,0.15,2027,50,8,2,76,1,3,0,15,0.9,0,0.5,1909,53,6,3,57,0,3,2,16,0.4,0,0.22,-6,-4,1,0,-0.8999999999999999,-1,-0.14999999999999997,-4,-1,0,0,-0.3
2019-12-14,2019_2020,2,1,Atletico Madrid,0,0.09,2143,47,18,3,78,2,7,3,11,2.5,1,0.64,1942,39,10,1,67,1,2,3,22,0.7,0,-0.08000000000000002,1,1,2,1,0.20000000000000018,-3,-0.02999999999999997,-4,-7,6,0,-1.9000000000000001
2019-12-15,2019_2020,2,1,Getafe,1,0.15,2065,47,6,3,53,1,8,6,15,1.5,0,0.53,1902,33,4,2,65,1,1,5,10,0.5,-3,0.18000000000000002,-7,-6,1,-1,-0.9,0,-0.12,-5,0,-4,1,0.19999999999999996
2019-12-15,2019_2020,1,1,Espanyol,0,0.3,1918,39,6,2,73,1,3,1,13,1.4,3,0.32,1965,49,10,6,78,3,3,1,12,0.9,-2,0.37,-6,-3,-1,0,-1.1,1,-0.04999999999999999,-6,3,-6,1,-0.20000000000000018
2019-12-15,2019_2020,0,1,Sevilla,1,0.16,2086,60,13,4,78,3,6,7,10,1.7,0,0.47,1970,53,23,3,80,1,11,0,11,1.5,0,0.10999999999999999,-3,-4,0,1,-0.6000000000000001,-1,0.07,-1,-4,1,0,-0.6000000000000001
2019-12-15,2019_2020,1,1,Valencia,4,0.4,2123,50,10,6,85,6,1,3,14,2.3,2,0.2,2171,60,18,8,82,4,5,0,15,1.7,2,-0.040000000000000036,-4,-1,0,5,1.5,0,-0.06,6,2,1,2,0.5999999999999999
2019-12-20,2019_2020,2,1,Eibar,0,0.23,1915,44,8,2,61,0,7,3,12,1.9,1,0.42,1902,47,18,4,71,1,8,1,14,1.7,0,0.16999999999999998,2,-1,2,0,0.10000000000000003,-2,-0.04000000000000001,5,1,4,-2,-1.3
2019-12-21,2019_2020,2,1,Barcelona,0,0.04,2293,52,9,2,87,2,2,1,5,1.3,1,0.67,1905,68,10,3,75,1,2,2,14,0.4,-2,0.020000000000000018,0,-3,0,-1,-0.29999999999999993,1,-0.12,5,2,0,0,0.8999999999999999
2019-12-21,2019_2020,2,1,Villarreal,2,0.25,1986,27,9,3,73,2,2,0,11,2.3,2,0.39,2070,45,7,3,66,4,4,2,28,0.6,2,0.06999999999999995,-14,0,-6,1,0.0,1,-0.18000000000000002,1,0,2,3,0.6
2019-12-22,2019_2020,2,1,Leganes,1,0.23,1876,31,3,1,55,3,0,2,17,1.0,2,0.43,1916,37,16,4,65,1,7,4,26,0.7,-2,0.09999999999999998,-12,-7,-2,2,-0.30000000000000004,2,-0.31,10,2,1,0,0.8999999999999999
2019-12-22,2019_2020,0,1,Osasuna,0,0.32,1944,52,15,3,70,0,5,0,10,3.4,2,0.29,2033,53,19,5,88,0,8,1,7,2.2,-1,0.26,5,2,0,-1,-0.10000000000000009,2,0.19999999999999996,3,3,0,-2,1.0000000000000002
2019-12-22,2019_2020,0,1,Real Betis,2,0.41,1967,62,10,5,77,0,5,4,13,1.1,2,0.23,2148,47,19,9,73,3,6,6,16,1.6,-1,0.06,0,-1,0,-3,-1.1,2,-0.15,1,6,-1,1,0.8999999999999999
2019-12-22,2019_2020,2,1,Levante,2,0.3,1958,52,13,6,73,2,6,1,12,2.7,2,0.3,1896,66,18,7,83,2,3,2,14,0.9,0,0.050000000000000044,-4,0,-2,1,-1.1,0,-0.22,9,3,3,1,1.7000000000000002
2019-12-22,2019_2020,1,1,Real Madrid,0,0.09,2178,47,17,4,88,0,6,2,17,2.5,0,0.55,2021,55,8,3,72,2,6,9,7,0.4,-1,0.21999999999999997,-2,-2,-1,-1,-0.8999999999999999,-2,-0.22,0,1,-2,1,-0.09999999999999998
2020-01-03,2019_2020,1,1,Real Valladolid,1,0.32,1900,47,14,6,81,0,5,4,10,1.8,2,0.35,1888,40,11,5,54,2,1,2,11,2.3,1,-0.14,4,3,2,0,0.30000000000000004,1,-0.13999999999999999,8,4,4,-1,0.30000000000000004
2020-01-03,2019_2020,1,1,Sevilla,2,0.14,2078,60,13,6,81,1,6,2,12,1.3,0,0.53,2027,30,8,2,72,0,4,4,14,0.2,1,0.0,-12,1,-4,0,-0.09999999999999987,0,0.4,0,-1,2,-2,-0.5
2020-01-04,2019_2020,2,1,Valencia,1,0.15,2119,52,5,2,82,2,4,0,12,1.0,3,0.5,1927,50,21,7,67,3,5,2,17,1.0,0,-0.16000000000000003,-4,-4,1,-1,-1.0999999999999999,3,-0.27,13,5,5,3,1.5
2020-01-04,2019_2020,0,1,Getafe,0,0.44,2060,35,7,0,56,1,5,4,18,1.3,0,0.19,2172,69,20,8,89,3,6,2,8,1.8,-2,0.24000000000000002,0,-3,3,-3,-0.9,0,-0.32999999999999996,3,4,1,3,1.7
2020-01-04,2019_2020,2,1,Atletico Madrid,2,0.07,2156,33,8,5,76,1,3,2,14,1.2,3,0.63,1966,48,13,7,80,3,8,1,8,0.9,0,0.14,-11,-4,-6,-2,-0.8999999999999999,1,-0.10000000000000003,0,1,-2,1,1.7000000000000002
2020-01-04,2019_2020,1,1,Espanyol,0,0.51,1904,59,9,3,67,1,5,1,15,0.7,4,0.11,2295,69,8,4,89,0,3,8,10,2.2,-2,0.13,-7,-1,0,0,-0.7,4,-0.13,-1,2,-1,-2,0.4
