Div,Date,HomeTeam,AwayTeam,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Time
primera,2021-01-09,Osasuna,Real Madrid,0.0,0.0,D,8.0,9.0,2.0,1.0,9.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,20:00
primera,2021-01-10,Levante,Eibar,0.0,0.0,D,4.0,17.0,2.0,4.0,12.0,8.0,4.0,9.0,2.0,0.0,0.0,0.0,13:00
primera,2021-01-10,Cadiz,Alaves,1.0,1.0,D,10.0,5.0,7.0,2.0,17.0,10.0,4.0,1.0,1.0,4.0,0.0,1.0,15:15
primera,2021-01-10,Valladolid,Valencia,0.0,0.0,D,11.0,17.0,4.0,6.0,14.0,14.0,0.0,4.0,2.0,3.0,0.0,0.0,20:00
primera,2021-01-11,Elche,Getafe,1.0,1.0,D,7.0,14.0,4.0,7.0,14.0,16.0,1.0,7.0,4.0,2.0,1.0,0.0,18:00
primera,2021-01-11,Huesca,Betis,0.0,0.0,D,10.0,15.0,3.0,5.0,12.0,13.0,3.0,6.0,2.0,2.0,0.0,1.0,20:00
primera,2021-01-12,Granada,Osasuna,2.0,0.0,H,9.0,15.0,2.0,3.0,16.0,17.0,4.0,4.0,1.0,4.0,0.0,0.0,18:00
primera,2021-01-12,Ath Madrid,Sevilla,1.0,0.0,H,5.0,13.0,4.0,2.0,14.0,11.0,3.0,12.0,2.0,0.0,0.0,0.0,20:30
primera,2021-01-19,Cadiz,Levante,2.0,2.0,D,8.0,8.0,2.0,5.0,13.0,11.0,5.0,2.0,3.0,1.0,0.0,0.0,18:00
primera,2021-01-19,Valladolid,Elche,0.0,2.0,A,13.0,9.0,2.0,3.0,14.0,19.0,4.0,5.0,1.0,3.0,1.0,0.0,18:00
primera,2021-01-19,Alaves,Sevilla,1.0,2.0,A,12.0,7.0,3.0,3.0,15.0,14.0,3.0,2.0,3.0,3.0,0.0,0.0,20:30
primera,2021-01-20,Getafe,Huesca,0.0,0.0,D,12.0,15.0,5.0,3.0,15.0,14.0,3.0,8.0,2.0,4.0,0.0,0.0,18:00
primera,2021-01-20,Betis,Celta,2.0,1.0,H,12.0,10.0,4.0,3.0,13.0,15.0,5.0,6.0,2.0,3.0,0.0,0.0,20:00
primera,2021-01-20,Villarreal,Granada,1.0,1.0,D,9.0,3.0,3.0,2.0,11.0,11.0,3.0,0.0,2.0,4.0,0.0,1.0,20:30
primera,2021-01-21,Valencia,Osasuna,0.0,1.0,A,10.0,14.0,3.0,5.0,8.0,17.0,9.0,4.0,1.0,3.0,0.0,0.0,18:00
primera,2021-01-21,Eibar,Ath Madrid,1.0,1.0,D,12.0,9.0,2.0,4.0,24.0,9.0,3.0,3.0,2.0,2.0,0.0,0.0,20:30
primera,2021-01-22,Levante,Valladolid,0.0,0.0,D,11.0,7.0,3.0,3.0,16.0,12.0,8.0,2.0,0.0,1.0,0.0,0.0,20:00
primera,2021-01-23,Huesca,Villarreal,0.0,0.0,D,5.0,8.0,1.0,2.0,9.0,15.0,1.0,2.0,3.0,1.0,0.0,0.0,13:00
primera,2021-01-23,Sevilla,Cadiz,2.0,0.0,H,15.0,9.0,7.0,3.0,12.0,6.0,7.0,6.0,1.0,3.0,0.0,0.0,15:15
primera,2021-01-23,Sociedad,Betis,0.0,0.0,D,12.0,7.0,6.0,4.0,14.0,13.0,8.0,3.0,2.0,2.0,0.0,0.0,17:30
primera,2021-01-23,Alaves,Real Madrid,0.0,3.0,A,14.0,10.0,4.0,7.0,16.0,7.0,4.0,4.0,5.0,3.0,0.0,0.0,20:00
primera,2021-01-24,Osasuna,Granada,2.0,0.0,H,7.0,12.0,4.0,1.0,15.0,15.0,1.0,5.0,5.0,4.0,1.0,0.0,13:00
primera,2021-01-24,Elche,Barcelona,0.0,1.0,A,4.0,15.0,2.0,8.0,15.0,9.0,0.0,7.0,0.0,2.0,0.0,0.0,15:15
primera,2021-01-24,Celta,Eibar,1.0,0.0,H,7.0,9.0,4.0,2.0,10.0,16.0,0.0,6.0,4.0,3.0,0.0,0.0,17:30
primera,2021-01-24,Ath Madrid,Valencia,1.0,1.0,D,14.0,8.0,5.0,4.0,11.0,14.0,7.0,7.0,2.0,0.0,0.0,0.0,20:00
primera,2021-01-25,Ath Bilbao,Getafe,1.0,1.0,D,11.0,6.0,8.0,2.0,13.0,18.0,4.0,4.0,4.0,4.0,0.0,0.0,20:00
primera,2021-01-29,Valladolid,Huesca,0.0,1.0,A,14.0,11.0,4.0,5.0,12.0,12.0,6.0,7.0,2.0,2.0,0.0,0.0,20:00
primera,2021-01-30,Eibar,Sevilla,0.0,1.0,A,17.0,7.0,6.0,4.0,10.0,12.0,6.0,2.0,4.0,3.0,0.0,0.0,13:00
primera,2021-01-30,Real Madrid,Levante,1.0,1.0,D,8.0,14.0,2.0,8.0,9.0,20.0,3.0,7.0,1.0,2.0,1.0,0.0,15:15
primera,2021-01-30,Valencia,Elche,1.0,0.0,H,14.0,10.0,4.0,1.0,18.0,15.0,4.0,10.0,1.0,7.0,0.0,0.0,17:30
primera,2021-01-30,Villarreal,Sociedad,1.0,0.0,H,4.0,12.0,2.0,3.0,10.0,17.0,1.0,7.0,1.0,3.0,0.0,0.0,20:00
primera,2021-01-31,Getafe,Alaves,0.0,0.0,D,5.0,5.0,1.0,1.0,20.0,17.0,5.0,2.0,3.0,3.0,0.0,0.0,13:00
primera,2021-01-31,Cadiz,Ath Madrid,1.0,2.0,A,11.0,9.0,6.0,4.0,7.0,7.0,2.0,2.0,1.0,5.0,0.0,0.0,15:15
primera,2021-01-31,Granada,Celta,0.0,0.0,D,10.0,7.0,5.0,1.0,16.0,19.0,6.0,5.0,2.0,4.0,0.0,0.0,17:30
primera,2021-01-31,Barcelona,Ath Bilbao,1.0,0.0,H,12.0,7.0,6.0,2.0,12.0,20.0,7.0,3.0,2.0,3.0,0.0,0.0,20:00
primera,2021-02-01,Betis,Osasuna,0.0,0.0,D,8.0,15.0,4.0,5.0,12.0,6.0,3.0,4.0,1.0,1.0,0.0,0.0,20:00
primera,2021-02-05,Alaves,Valladolid,0.0,0.0,D,20.0,3.0,5.0,1.0,11.0,17.0,11.0,1.0,4.0,4.0,0.0,0.0,20:00
primera,2021-02-06,Levante,Granada,1.0,1.0,D,11.0,11.0,7.0,5.0,12.0,13.0,6.0,2.0,1.0,3.0,0.0,0.0,13:00
primera,2021-02-06,Huesca,Real Madrid,0.0,0.0,D,13.0,18.0,2.0,7.0,18.0,9.0,3.0,10.0,2.0,1.0,0.0,0.0,15:15
primera,2021-02-06,Elche,Villarreal,0.0,2.0,A,8.0,9.0,2.0,4.0,17.0,5.0,4.0,2.0,1.0,2.0,0.0,0.0,17:30
primera,2021-02-06,Sevilla,Getafe,0.0,0.0,D,17.0,5.0,5.0,1.0,10.0,11.0,3.0,1.0,1.0,4.0,0.0,1.0,20:00
primera,2021-02-07,Sociedad,Cadiz,2.0,0.0,H,17.0,2.0,6.0,1.0,7.0,7.0,5.0,1.0,0.0,2.0,0.0,1.0,13:00
primera,2021-02-07,Ath Bilbao,Valencia,1.0,0.0,H,11.0,15.0,2.0,2.0,10.0,8.0,6.0,6.0,2.0,1.0,0.0,0.0,15:15
primera,2021-02-07,Osasuna,Eibar,1.0,1.0,D,12.0,12.0,4.0,3.0,10.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,17:30
primera,2021-02-07,Betis,Barcelona,1.0,0.0,H,8.0,12.0,5.0,4.0,21.0,7.0,3.0,5.0,1.0,3.0,0.0,0.0,20:00
primera,2021-02-08,Ath Madrid,Celta,1.0,1.0,D,9.0,7.0,2.0,2.0,12.0,17.0,1.0,4.0,2.0,2.0,0.0,0.0,20:00
primera,2021-02-09,Real Madrid,Getafe,0.0,0.0,D,14.0,1.0,4.0,0.0,8.0,16.0,8.0,1.0,1.0,1.0,0.0,0.0,20:00
primera,2021-02-12,Celta,Elche,2.0,0.0,H,9.0,7.0,6.0,2.0,11.0,15.0,3.0,6.0,3.0,2.0,0.0,0.0,20:00
primera,2021-02-13,Granada,Ath Madrid,0.0,0.0,D,6.0,10.0,1.0,4.0,14.0,20.0,7.0,3.0,0.0,5.0,0.0,0.0,13:00
primera,2021-02-13,Sevilla,Huesca,0.0,0.0,D,14.0,9.0,4.0,5.0,14.0,15.0,6.0,6.0,3.0,4.0,0.0,0.0,15:15
primera,2021-02-13,Eibar,Valladolid,1.0,1.0,D,14.0,5.0,2.0,1.0,15.0,12.0,7.0,3.0,2.0,3.0,0.0,0.0,17:30
primera,2021-02-13,Barcelona,Alaves,2.0,0.0,H,17.0,6.0,9.0,2.0,10.0,14.0,5.0,4.0,0.0,2.0,0.0,0.0,20:00
primera,2021-02-14,Getafe,Sociedad,0.0,1.0,A,4.0,3.0,0.0,2.0,23.0,19.0,2.0,5.0,3.0,3.0,1.0,0.0,13:00
primera,2021-02-14,Real Madrid,Valencia,2.0,0.0,H,16.0,4.0,7.0,1.0,13.0,12.0,6.0,1.0,0.0,3.0,0.0,0.0,15:15
primera,2021-02-14,Levante,Osasuna,0.0,0.0,D,13.0,7.0,4.0,2.0,13.0,10.0,2.0,1.0,1.0,2.0,0.0,0.0,17:30
primera,2021-02-14,Villarreal,Betis,0.0,1.0,A,9.0,15.0,5.0,4.0,19.0,13.0,7.0,3.0,3.0,2.0,0.0,0.0,20:00
primera,2021-02-15,Cadiz,Ath Bilbao,0.0,3.0,A,11.0,13.0,2.0,8.0,15.0,13.0,5.0,8.0,3.0,2.0,0.0,0.0,20:00
primera,2021-02-17,Levante,Ath Madrid,1.0,1.0,D,7.0,14.0,4.0,6.0,10.0,10.0,1.0,8.0,1.0,3.0,0.0,0.0,18:00
primera,2021-02-19,Betis,Getafe,0.0,0.0,D,12.0,6.0,5.0,1.0,17.0,18.0,5.0,2.0,5.0,4.0,1.0,0.0,20:00
primera,2021-02-20,Elche,Eibar,1.0,0.0,H,6.0,13.0,2.0,3.0,16.0,9.0,1.0,4.0,2.0,1.0,0.0,0.0,13:00
primera,2021-02-20,Ath Madrid,Levante,0.0,1.0,A,28.0,6.0,11.0,1.0,10.0,15.0,12.0,2.0,2.0,3.0,0.0,0.0,15:15
primera,2021-02-20,Valencia,Celta,0.0,0.0,D,10.0,5.0,3.0,2.0,9.0,19.0,6.0,1.0,2.0,3.0,0.0,1.0,17:30
primera,2021-02-20,Valladolid,Real Madrid,0.0,0.0,D,9.0,10.0,5.0,2.0,13.0,11.0,4.0,5.0,4.0,2.0,0.0,0.0,20:00
primera,2021-02-21,Barcelona,Cadiz,1.0,0.0,H,20.0,3.0,4.0,1.0,13.0,12.0,8.0,0.0,0.0,2.0,0.0,0.0,13:00
primera,2021-02-21,Sociedad,Alaves,1.0,0.0,H,8.0,7.0,4.0,2.0,17.0,16.0,4.0,3.0,3.0,2.0,0.0,0.0,15:15
primera,2021-02-21,Huesca,Granada,3.0,1.0,H,15.0,8.0,6.0,5.0,13.0,14.0,5.0,2.0,3.0,3.0,0.0,1.0,17:30
primera,2021-02-21,Ath Bilbao,Villarreal,1.0,1.0,D,18.0,3.0,8.0,2.0,12.0,12.0,6.0,0.0,2.0,2.0,0.0,0.0,20:00
primera,2021-02-22,Osasuna,Sevilla,0.0,1.0,A,6.0,10.0,0.0,5.0,14.0,15.0,3.0,5.0,2.0,2.0,0.0,0.0,20:00
primera,2021-02-24,Barcelona,Elche,0.0,0.0,D,9.0,6.0,5.0,1.0,8.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,18:00
primera,2021-02-26,Levante,Ath Bilbao,1.0,0.0,H,10.0,11.0,4.0,5.0,11.0,13.0,2.0,10.0,3.0,1.0,0.0,1.0,20:00
primera,2021-02-27,Eibar,Huesca,0.0,0.0,D,17.0,4.0,3.0,1.0,19.0,11.0,6.0,2.0,2.0,2.0,0.0,0.0,13:00
primera,2021-02-27,Sevilla,Barcelona,0.0,1.0,A,4.0,9.0,2.0,5.0,20.0,9.0,3.0,3.0,5.0,2.0,0.0,0.0,15:15
primera,2021-02-27,Alaves,Osasuna,0.0,0.0,D,4.0,6.0,1.0,3.0,18.0,20.0,5.0,2.0,3.0,4.0,0.0,0.0,17:30
primera,2021-02-27,Getafe,Valencia,1.0,0.0,H,15.0,5.0,4.0,0.0,21.0,12.0,3.0,6.0,5.0,2.0,0.0,1.0,20:00
primera,2021-02-28,Celta,Valladolid,0.0,0.0,D,11.0,7.0,2.0,3.0,20.0,20.0,3.0,5.0,3.0,5.0,0.0,0.0,13:00
primera,2021-02-28,Cadiz,Betis,0.0,0.0,D,5.0,9.0,3.0,4.0,9.0,13.0,3.0,7.0,1.0,2.0,0.0,0.0,15:15
primera,2021-02-28,Granada,Elche,1.0,1.0,D,13.0,12.0,4.0,4.0,14.0,12.0,5.0,5.0,3.0,2.0,0.0,0.0,17:30
primera,2021-02-28,Villarreal,Ath Madrid,0.0,1.0,A,19.0,6.0,6.0,5.0,15.0,19.0,10.0,2.0,2.0,3.0,0.0,0.0,20:00
primera,2021-03-01,Real Madrid,Sociedad,0.0,0.0,D,21.0,6.0,2.0,2.0,5.0,10.0,13.0,4.0,0.0,1.0,0.0,0.0,20:00
primera,2021-03-05,Valencia,Villarreal,0.0,1.0,A,25.0,10.0,4.0,5.0,12.0,10.0,5.0,3.0,4.0,3.0,0.0,0.0,20:00
primera,2021-03-06,Valladolid,Getafe,2.0,1.0,H,4.0,9.0,3.0,2.0,16.0,19.0,1.0,6.0,2.0,2.0,0.0,1.0,13:00
primera,2021-03-06,Elche,Sevilla,0.0,0.0,D,6.0,11.0,3.0,3.0,16.0,11.0,6.0,3.0,4.0,0.0,0.0,0.0,15:15
primera,2021-03-06,Cadiz,Eibar,1.0,0.0,H,6.0,16.0,2.0,1.0,7.0,11.0,0.0,12.0,2.0,2.0,0.0,0.0,17:30
primera,2021-03-06,Osasuna,Barcelona,0.0,1.0,A,10.0,13.0,3.0,6.0,4.0,12.0,3.0,4.0,0.0,2.0,0.0,0.0,20:00
primera,2021-03-07,Huesca,Celta,2.0,2.0,D,19.0,10.0,7.0,7.0,12.0,21.0,6.0,3.0,0.0,2.0,0.0,0.0,13:00
primera,2021-03-07,Ath Madrid,Real Madrid,1.0,0.0,H,11.0,18.0,5.0,8.0,19.0,9.0,1.0,6.0,5.0,1.0,0.0,0.0,15:15
primera,2021-03-07,Sociedad,Levante,1.0,0.0,H,25.0,6.0,8.0,1.0,13.0,14.0,7.0,5.0,0.0,2.0,0.0,0.0,17:30
primera,2021-03-07,Ath Bilbao,Granada,1.0,0.0,H,7.0,13.0,5.0,3.0,10.0,10.0,6.0,9.0,2.0,2.0,0.0,0.0,20:00
primera,2021-03-08,Betis,Alaves,0.0,2.0,A,23.0,4.0,8.0,3.0,13.0,11.0,12.0,1.0,0.0,3.0,0.0,0.0,20:00
primera,2021-03-10,Ath Madrid,Ath Bilbao,1.0,1.0,D,11.0,4.0,5.0,2.0,12.0,13.0,5.0,4.0,2.0,2.0,0.0,0.0,18:00
primera,2021-03-12,Levante,Valencia,1.0,0.0,H,11.0,11.0,3.0,2.0,17.0,13.0,3.0,3.0,3.0,4.0,0.0,0.0,20:00
primera,2021-03-13,Alaves,Cadiz,1.0,0.0,H,9.0,9.0,3.0,1.0,22.0,6.0,2.0,5.0,3.0,3.0,1.0,0.0,13:00
primera,2021-03-13,Real Madrid,Elche,0.0,0.0,D,17.0,3.0,4.0,2.0,11.0,16.0,6.0,1.0,1.0,1.0,0.0,0.0,15:15
primera,2021-03-13,Osasuna,Valladolid,0.0,0.0,D,14.0,12.0,2.0,2.0,12.0,9.0,7.0,3.0,2.0,3.0,0.0,0.0,17:30
primera,2021-03-13,Getafe,Ath Madrid,0.0,0.0,D,11.0,15.0,2.0,7.0,9.0,17.0,3.0,11.0,1.0,4.0,1.0,0.0,20:00
primera,2021-03-14,Celta,Ath Bilbao,0.0,0.0,D,13.0,6.0,3.0,1.0,20.0,13.0,1.0,3.0,3.0,1.0,0.0,0.0,13:00
primera,2021-03-14,Granada,Sociedad,0.0,0.0,D,7.0,7.0,2.0,1.0,23.0,16.0,4.0,6.0,2.0,3.0,0.0,0.0,15:15
primera,2021-03-14,Eibar,Villarreal,0.0,2.0,A,16.0,13.0,7.0,8.0,12.0,9.0,7.0,2.0,2.0,2.0,0.0,1.0,17:30
primera,2021-03-14,Sevilla,Betis,1.0,0.0,H,9.0,13.0,3.0,3.0,12.0,14.0,3.0,6.0,3.0,5.0,0.0,0.0,20:00
primera,2021-03-15,Barcelona,Huesca,2.0,1.0,H,12.0,8.0,5.0,4.0,8.0,13.0,7.0,3.0,0.0,2.0,0.0,0.0,20:00
primera,2021-03-17,Sevilla,Elche,1.0,0.0,H,13.0,11.0,8.0,5.0,9.0,8.0,4.0,1.0,2.0,1.0,0.0,0.0,18:00
primera,2021-03-19,Betis,Levante,0.0,0.0,D,15.0,7.0,6.0,1.0,14.0,10.0,4.0,1.0,2.0,0.0,0.0,0.0,20:00
primera,2021-03-20,Ath Bilbao,Eibar,1.0,1.0,D,18.0,4.0,4.0,2.0,5.0,15.0,10.0,1.0,1.0,1.0,0.0,0.0,13:00
primera,2021-03-20,Celta,Real Madrid,1.0,2.0,A,8.0,16.0,3.0,4.0,23.0,13.0,1.0,7.0,3.0,4.0,0.0,0.0,15:15
primera,2021-03-20,Huesca,Osasuna,0.0,0.0,D,15.0,7.0,3.0,2.0,9.0,13.0,5.0,1.0,1.0,2.0,0.0,0.0,17:30
primera,2021-03-20,Valladolid,Sevilla,1.0,0.0,H,3.0,12.0,2.0,4.0,17.0,10.0,2.0,8.0,3.0,1.0,0.0,0.0,20:00
primera,2021-03-21,Getafe,Elche,0.0,1.0,A,12.0,6.0,5.0,2.0,17.0,21.0,4.0,8.0,3.0,7.0,0.0,0.0,13:00
primera,2021-03-21,Valencia,Granada,1.0,0.0,H,18.0,15.0,9.0,3.0,11.0,11.0,3.0,4.0,0.0,3.0,0.0,0.0,15:15
primera,2021-03-21,Villarreal,Cadiz,1.0,0.0,H,13.0,9.0,4.0,3.0,14.0,6.0,5.0,6.0,3.0,3.0,0.0,0.0,15:15
primera,2021-03-21,Ath Madrid,Alaves,0.0,0.0,D,8.0,9.0,4.0,3.0,17.0,12.0,5.0,5.0,3.0,3.0,0.0,0.0,17:30
primera,2021-03-21,Sociedad,Barcelona,0.0,2.0,A,10.0,14.0,5.0,10.0,11.0,12.0,1.0,1.0,3.0,2.0,0.0,0.0,20:00
primera,2021-04-02,Levante,Huesca,0.0,1.0,A,13.0,6.0,3.0,2.0,15.0,7.0,8.0,2.0,2.0,2.0,0.0,0.0,20:00
primera,2021-04-03,Granada,Villarreal,0.0,2.0,A,6.0,15.0,2.0,6.0,14.0,14.0,3.0,5.0,2.0,2.0,0.0,0.0,13:00
primera,2021-04-03,Real Madrid,Eibar,1.0,0.0,H,21.0,10.0,8.0,4.0,6.0,8.0,6.0,9.0,0.0,2.0,0.0,0.0,15:15
primera,2021-04-03,Osasuna,Getafe,0.0,0.0,D,4.0,6.0,1.0,2.0,23.0,18.0,2.0,4.0,2.0,3.0,0.0,0.0,17:30
primera,2021-04-04,Alaves,Celta,0.0,3.0,A,17.0,8.0,7.0,6.0,9.0,21.0,6.0,2.0,4.0,5.0,0.0,1.0,13:00
primera,2021-04-04,Elche,Betis,1.0,1.0,D,7.0,13.0,3.0,3.0,9.0,15.0,7.0,2.0,1.0,4.0,0.0,0.0,15:15
primera,2021-04-04,Cadiz,Valencia,1.0,1.0,D,6.0,12.0,2.0,6.0,10.0,7.0,4.0,13.0,2.0,2.0,0.0,0.0,17:30
primera,2021-04-04,Sevilla,Ath Madrid,0.0,0.0,D,18.0,9.0,5.0,4.0,13.0,11.0,3.0,2.0,2.0,4.0,0.0,0.0,20:00
primera,2021-04-05,Barcelona,Valladolid,0.0,0.0,D,25.0,7.0,10.0,2.0,12.0,13.0,4.0,1.0,3.0,3.0,0.0,1.0,20:00
primera,2021-04-07,Sociedad,Ath Bilbao,0.0,0.0,D,12.0,11.0,2.0,2.0,18.0,7.0,3.0,6.0,3.0,1.0,0.0,0.0,20:00
primera,2021-04-09,Huesca,Elche,2.0,1.0,H,8.0,8.0,5.0,2.0,17.0,13.0,6.0,6.0,2.0,2.0,0.0,0.0,20:00
primera,2021-04-10,Getafe,Cadiz,0.0,0.0,D,19.0,8.0,4.0,3.0,10.0,13.0,10.0,4.0,3.0,2.0,0.0,0.0,13:00
primera,2021-04-10,Ath Bilbao,Alaves,0.0,0.0,D,11.0,9.0,4.0,0.0,13.0,15.0,6.0,6.0,2.0,2.0,0.0,0.0,15:15
primera,2021-04-10,Eibar,Levante,0.0,1.0,A,10.0,6.0,4.0,1.0,9.0,7.0,6.0,3.0,3.0,2.0,0.0,0.0,17:30
primera,2021-04-10,Real Madrid,Barcelona,2.0,0.0,H,14.0,18.0,3.0,4.0,16.0,10.0,5.0,6.0,3.0,4.0,1.0,0.0,20:00
primera,2021-04-11,Villarreal,Osasuna,0.0,0.0,D,15.0,12.0,6.0,4.0,6.0,12.0,6.0,5.0,0.0,0.0,0.0,0.0,13:00
primera,2021-04-11,Valencia,Sociedad,0.0,2.0,A,9.0,16.0,2.0,5.0,11.0,17.0,4.0,5.0,6.0,4.0,1.0,0.0,15:15
primera,2021-04-11,Valladolid,Granada,1.0,0.0,H,7.0,12.0,3.0,6.0,14.0,15.0,2.0,4.0,4.0,2.0,0.0,0.0,17:30
primera,2021-04-11,Betis,Ath Madrid,1.0,1.0,D,8.0,10.0,4.0,4.0,12.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,20:00
primera,2021-04-12,Celta,Sevilla,3.0,2.0,H,12.0,13.0,5.0,6.0,18.0,15.0,5.0,2.0,3.0,2.0,0.0,0.0,20:00
primera,2021-04-18,Osasuna,Elche,1.0,0.0,H,9.0,8.0,3.0,2.0,14.0,15.0,4.0,5.0,2.0,1.0,0.0,0.0,13:00
primera,2021-04-18,Sociedad,Sevilla,1.0,2.0,A,5.0,15.0,2.0,7.0,20.0,15.0,7.0,3.0,3.0,2.0,0.0,0.0,13:00
primera,2021-04-18,Alaves,Huesca,0.0,0.0,D,10.0,9.0,2.0,1.0,15.0,13.0,7.0,3.0,1.0,2.0,0.0,0.0,15:15
primera,2021-04-18,Ath Madrid,Eibar,2.0,0.0,H,10.0,0.0,7.0,0.0,10.0,10.0,8.0,3.0,0.0,1.0,0.0,0.0,15:15
primera,2021-04-18,Betis,Valencia,2.0,1.0,H,9.0,9.0,5.0,3.0,12.0,10.0,6.0,3.0,3.0,1.0,0.0,0.0,17:30
primera,2021-04-18,Cadiz,Celta,0.0,0.0,D,5.0,11.0,2.0,4.0,6.0,13.0,4.0,7.0,0.0,1.0,0.0,0.0,17:30
primera,2021-04-18,Getafe,Real Madrid,0.0,0.0,D,19.0,10.0,6.0,2.0,17.0,8.0,6.0,6.0,3.0,1.0,0.0,0.0,20:00
primera,2021-04-18,Levante,Villarreal,1.0,2.0,A,12.0,14.0,3.0,7.0,9.0,7.0,4.0,5.0,2.0,1.0,0.0,0.0,20:00
primera,2021-04-21,Levante,Sevilla,0.0,0.0,D,6.0,10.0,1.0,3.0,15.0,13.0,2.0,3.0,4.0,1.0,0.0,0.0,18:00
primera,2021-04-21,Osasuna,Valencia,2.0,1.0,H,18.0,10.0,9.0,5.0,17.0,11.0,5.0,6.0,1.0,2.0,0.0,0.0,18:00
primera,2021-04-21,Betis,Ath Bilbao,0.0,0.0,D,6.0,16.0,2.0,4.0,10.0,16.0,5.0,4.0,3.0,2.0,1.0,0.0,19:00
primera,2021-04-21,Alaves,Villarreal,1.0,0.0,H,9.0,10.0,4.0,5.0,8.0,11.0,3.0,8.0,2.0,1.0,0.0,0.0,20:00
primera,2021-04-21,Elche,Valladolid,1.0,0.0,H,9.0,12.0,3.0,4.0,23.0,11.0,4.0,6.0,5.0,3.0,0.0,0.0,20:00
primera,2021-04-21,Cadiz,Real Madrid,0.0,3.0,A,14.0,14.0,3.0,4.0,13.0,21.0,7.0,3.0,4.0,3.0,0.0,0.0,21:00
primera,2021-04-22,Ath Madrid,Huesca,1.0,0.0,H,18.0,5.0,12.0,2.0,9.0,11.0,8.0,1.0,2.0,0.0,0.0,0.0,18:00
primera,2021-04-22,Granada,Eibar,2.0,0.0,H,8.0,16.0,4.0,3.0,13.0,10.0,4.0,7.0,1.0,1.0,0.0,0.0,20:00
primera,2021-04-22,Sociedad,Celta,2.0,1.0,H,7.0,10.0,3.0,3.0,17.0,17.0,2.0,4.0,4.0,5.0,0.0,0.0,20:00
primera,2021-04-22,Barcelona,Getafe,3.0,1.0,H,9.0,5.0,6.0,1.0,8.0,15.0,3.0,1.0,2.0,0.0,0.0,0.0,21:00
primera,2021-04-24,Elche,Levante,1.0,0.0,H,8.0,6.0,3.0,1.0,10.0,14.0,4.0,2.0,3.0,4.0,0.0,0.0,13:00
primera,2021-04-24,Valladolid,Cadiz,1.0,0.0,H,13.0,6.0,6.0,2.0,11.0,20.0,5.0,7.0,1.0,3.0,0.0,0.0,15:15
primera,2021-04-24,Valencia,Alaves,0.0,0.0,D,9.0,6.0,2.0,2.0,17.0,16.0,7.0,2.0,4.0,0.0,0.0,1.0,17:30
primera,2021-04-24,Real Madrid,Betis,0.0,0.0,D,17.0,6.0,5.0,2.0,17.0,13.0,8.0,2.0,1.0,2.0,0.0,0.0,20:00
primera,2021-04-25,Huesca,Getafe,0.0,1.0,A,8.0,6.0,1.0,4.0,16.0,22.0,1.0,0.0,2.0,4.0,0.0,0.0,13:00
primera,2021-04-25,Villarreal,Barcelona,1.0,2.0,A,10.0,15.0,4.0,5.0,16.0,10.0,6.0,1.0,2.0,3.0,1.0,0.0,15:15
primera,2021-04-25,Celta,Osasuna,1.0,0.0,H,7.0,12.0,2.0,3.0,13.0,12.0,2.0,8.0,1.0,4.0,0.0,0.0,17:30
primera,2021-04-25,Sevilla,Granada,1.0,0.0,H,10.0,4.0,4.0,2.0,11.0,14.0,5.0,5.0,2.0,3.0,0.0,0.0,17:30
primera,2021-04-25,Ath Bilbao,Ath Madrid,1.0,0.0,H,11.0,14.0,3.0,3.0,20.0,7.0,4.0,11.0,4.0,2.0,0.0,0.0,20:00
primera,2021-04-26,Eibar,Sociedad,0.0,1.0,A,14.0,5.0,5.0,2.0,8.0,20.0,2.0,3.0,5.0,1.0,0.0,0.0,20:00
primera,2021-04-28,Ath Bilbao,Valladolid,1.0,0.0,H,13.0,14.0,7.0,4.0,8.0,13.0,5.0,7.0,1.0,1.0,0.0,0.0,18:00
primera,2021-04-29,Barcelona,Granada,1.0,0.0,H,16.0,6.0,4.0,2.0,10.0,22.0,6.0,1.0,0.0,4.0,0.0,0.0,18:00
primera,2021-04-30,Celta,Levante,0.0,0.0,D,8.0,10.0,5.0,2.0,12.0,13.0,1.0,5.0,2.0,2.0,0.0,0.0,20:00
primera,2021-05-01,Eibar,Alaves,1.0,0.0,H,15.0,6.0,4.0,2.0,12.0,12.0,10.0,5.0,0.0,2.0,0.0,0.0,13:00
primera,2021-05-01,Elche,Ath Madrid,0.0,1.0,A,6.0,11.0,1.0,4.0,20.0,16.0,3.0,2.0,3.0,3.0,0.0,0.0,15:15
primera,2021-05-01,Huesca,Sociedad,0.0,0.0,D,10.0,7.0,3.0,3.0,14.0,11.0,2.0,7.0,2.0,2.0,0.0,0.0,17:30
primera,2021-05-01,Real Madrid,Osasuna,0.0,0.0,D,22.0,3.0,6.0,2.0,9.0,12.0,7.0,0.0,0.0,2.0,0.0,0.0,20:00
primera,2021-05-02,Valladolid,Betis,0.0,0.0,D,10.0,11.0,2.0,4.0,7.0,14.0,3.0,2.0,2.0,5.0,0.0,0.0,13:00
