Div,Date,HomeTeam,AwayTeam,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Time
primera,14/08/2022,Valencia,Girona,1.0,0.0,H,17.0,5.0,2.0,1.0,18.0,14.0,4.0,4.0,2.0,3.0,1.0,0.0,18:30
primera,14/08/2022,Almeria,Real Madrid,1.0,0.0,H,10.0,29.0,6.0,15.0,11.0,4.0,2.0,15.0,3.0,1.0,0.0,0.0,21:00
primera,15/08/2022,Ath Bilbao,Mallorca,0.0,0.0,D,23.0,6.0,6.0,2.0,13.0,12.0,7.0,2.0,0.0,6.0,0.0,0.0,16:30
primera,15/08/2022,Getafe,Ath Madrid,0.0,1.0,A,10.0,12.0,0.0,5.0,14.0,19.0,3.0,6.0,2.0,1.0,0.0,0.0,18:30
primera,15/08/2022,Betis,Elche,2.0,0.0,H,17.0,4.0,8.0,2.0,10.0,18.0,8.0,4.0,3.0,6.0,0.0,1.0,20:30
primera,19/08/2022,Espanol,Vallecano,0.0,1.0,A,13.0,8.0,1.0,3.0,12.0,17.0,9.0,2.0,2.0,5.0,1.0,1.0,19:00
primera,19/08/2022,Sevilla,Valladolid,0.0,0.0,D,18.0,6.0,2.0,3.0,20.0,10.0,12.0,2.0,3.0,2.0,1.0,1.0,21:00
primera,20/08/2022,Osasuna,Cadiz,1.0,0.0,H,16.0,9.0,3.0,2.0,11.0,13.0,2.0,2.0,2.0,5.0,0.0,1.0,16:30
primera,20/08/2022,Mallorca,Betis,0.0,1.0,A,13.0,8.0,7.0,3.0,22.0,17.0,5.0,2.0,7.0,8.0,0.0,0.0,18:30
primera,20/08/2022,Celta,Real Madrid,1.0,2.0,A,15.0,16.0,2.0,7.0,12.0,8.0,2.0,2.0,2.0,2.0,0.0,0.0,21:00
primera,21/08/2022,Ath Bilbao,Valencia,1.0,0.0,H,12.0,10.0,2.0,0.0,11.0,15.0,6.0,3.0,5.0,2.0,0.0,0.0,16:30
primera,21/08/2022,Ath Madrid,Villarreal,0.0,0.0,D,13.0,19.0,5.0,5.0,8.0,11.0,5.0,6.0,2.0,3.0,1.0,0.0,18:30
primera,21/08/2022,Sociedad,Barcelona,1.0,1.0,D,10.0,15.0,5.0,7.0,16.0,9.0,3.0,6.0,2.0,1.0,0.0,0.0,21:00
primera,22/08/2022,Elche,Almeria,1.0,1.0,D,13.0,12.0,3.0,7.0,12.0,16.0,6.0,5.0,1.0,4.0,0.0,1.0,19:00
primera,22/08/2022,Girona,Getafe,1.0,0.0,H,12.0,7.0,6.0,3.0,16.0,18.0,5.0,2.0,3.0,6.0,0.0,1.0,21:00
primera,26/08/2022,Girona,Celta,0.0,0.0,D,11.0,11.0,3.0,6.0,16.0,13.0,2.0,4.0,2.0,1.0,0.0,0.0,19:00
primera,26/08/2022,Betis,Osasuna,1.0,0.0,H,7.0,12.0,1.0,2.0,9.0,21.0,2.0,4.0,0.0,3.0,1.0,0.0,21:00
primera,27/08/2022,Elche,Sociedad,0.0,1.0,A,12.0,9.0,5.0,5.0,13.0,18.0,4.0,6.0,3.0,3.0,0.0,0.0,16:30
primera,27/08/2022,Vallecano,Mallorca,0.0,1.0,A,15.0,9.0,0.0,4.0,11.0,18.0,7.0,3.0,1.0,3.0,0.0,0.0,18:30
primera,27/08/2022,Almeria,Sevilla,1.0,1.0,D,11.0,13.0,5.0,5.0,18.0,11.0,5.0,2.0,5.0,8.0,0.0,0.0,21:00
primera,28/08/2022,Getafe,Villarreal,0.0,0.0,D,8.0,11.0,2.0,6.0,11.0,19.0,1.0,4.0,1.0,5.0,0.0,0.0,16:30
primera,28/08/2022,Barcelona,Valladolid,2.0,0.0,H,24.0,8.0,9.0,3.0,9.0,8.0,14.0,4.0,0.0,3.0,0.0,0.0,18:30
primera,28/08/2022,Espanol,Real Madrid,1.0,1.0,D,15.0,19.0,4.0,6.0,15.0,12.0,7.0,7.0,0.0,0.0,1.0,0.0,21:00
primera,29/08/2022,Cadiz,Ath Bilbao,0.0,1.0,A,9.0,20.0,3.0,8.0,18.0,4.0,0.0,6.0,2.0,1.0,0.0,0.0,19:00
primera,29/08/2022,Valencia,Ath Madrid,0.0,0.0,D,12.0,13.0,2.0,7.0,15.0,17.0,6.0,2.0,4.0,3.0,0.0,0.0,21:00
primera,02/09/2022,Celta,Cadiz,0.0,0.0,D,9.0,7.0,5.0,0.0,13.0,23.0,2.0,2.0,1.0,2.0,0.0,0.0,20:00
primera,03/09/2022,Mallorca,Girona,0.0,0.0,D,10.0,10.0,4.0,4.0,23.0,9.0,6.0,3.0,4.0,2.0,0.0,0.0,13:00
primera,03/09/2022,Real Madrid,Betis,1.0,1.0,D,22.0,8.0,4.0,4.0,8.0,12.0,9.0,2.0,0.0,1.0,0.0,0.0,15:15
primera,03/09/2022,Sociedad,Ath Madrid,0.0,1.0,A,12.0,15.0,5.0,7.0,18.0,13.0,7.0,7.0,5.0,4.0,0.0,0.0,17:30
primera,03/09/2022,Sevilla,Barcelona,0.0,2.0,A,9.0,18.0,4.0,7.0,15.0,14.0,4.0,4.0,2.0,4.0,0.0,0.0,20:00
primera,04/09/2022,Osasuna,Vallecano,0.0,0.0,D,13.0,5.0,6.0,3.0,14.0,16.0,4.0,0.0,2.0,2.0,0.0,0.0,13:00
primera,04/09/2022,Ath Bilbao,Espanol,0.0,0.0,D,17.0,9.0,2.0,2.0,12.0,12.0,4.0,2.0,3.0,2.0,0.0,0.0,15:15
primera,04/09/2022,Villarreal,Elche,2.0,0.0,H,18.0,7.0,10.0,0.0,10.0,9.0,6.0,4.0,1.0,3.0,0.0,0.0,17:30
primera,04/09/2022,Valencia,Getafe,3.0,0.0,H,24.0,7.0,9.0,4.0,11.0,21.0,9.0,1.0,3.0,6.0,1.0,1.0,20:00
primera,05/09/2022,Valladolid,Almeria,0.0,0.0,D,14.0,12.0,6.0,1.0,11.0,20.0,2.0,8.0,1.0,6.0,0.0,0.0,20:00
primera,09/09/2022,Girona,Valladolid,1.0,1.0,D,14.0,14.0,5.0,4.0,11.0,15.0,3.0,12.0,0.0,2.0,0.0,0.0,20:00
primera,10/09/2022,Vallecano,Valencia,1.0,0.0,H,14.0,17.0,6.0,4.0,22.0,11.0,7.0,7.0,5.0,2.0,0.0,0.0,13:00
primera,10/09/2022,Espanol,Sevilla,1.0,3.0,A,19.0,11.0,5.0,7.0,11.0,14.0,9.0,3.0,3.0,5.0,0.0,1.0,15:15
primera,10/09/2022,Cadiz,Barcelona,0.0,0.0,D,6.0,16.0,0.0,8.0,12.0,13.0,5.0,6.0,1.0,2.0,0.0,0.0,17:30
primera,10/09/2022,Ath Madrid,Celta,1.0,0.0,H,10.0,14.0,4.0,3.0,11.0,6.0,4.0,7.0,2.0,3.0,0.0,0.0,20:00
primera,11/09/2022,Real Madrid,Mallorca,1.0,1.0,D,22.0,5.0,7.0,2.0,7.0,15.0,4.0,3.0,3.0,5.0,0.0,0.0,13:00
primera,11/09/2022,Elche,Ath Bilbao,0.0,4.0,A,9.0,16.0,2.0,8.0,15.0,9.0,5.0,5.0,3.0,0.0,0.0,0.0,15:15
primera,11/09/2022,Getafe,Sociedad,1.0,0.0,H,8.0,13.0,3.0,6.0,9.0,16.0,3.0,7.0,4.0,1.0,0.0,0.0,17:30
primera,11/09/2022,Betis,Villarreal,0.0,0.0,D,16.0,14.0,5.0,3.0,11.0,14.0,9.0,8.0,1.0,1.0,0.0,0.0,20:00
primera,12/09/2022,Almeria,Osasuna,0.0,1.0,A,7.0,15.0,2.0,4.0,4.0,9.0,5.0,10.0,0.0,2.0,0.0,0.0,20:00
primera,16/09/2022,Valladolid,Cadiz,0.0,0.0,D,18.0,7.0,6.0,1.0,12.0,19.0,8.0,2.0,1.0,4.0,0.0,0.0,20:00
primera,17/09/2022,Mallorca,Almeria,1.0,0.0,H,5.0,9.0,2.0,3.0,15.0,14.0,5.0,2.0,3.0,6.0,0.0,0.0,13:00
primera,17/09/2022,Barcelona,Elche,2.0,0.0,H,25.0,1.0,9.0,1.0,11.0,9.0,6.0,0.0,2.0,2.0,0.0,1.0,15:15
primera,17/09/2022,Valencia,Celta,1.0,0.0,H,14.0,6.0,7.0,2.0,18.0,23.0,5.0,4.0,3.0,2.0,0.0,1.0,17:30
primera,17/09/2022,Ath Bilbao,Vallecano,3.0,1.0,H,14.0,11.0,7.0,2.0,13.0,13.0,2.0,7.0,1.0,2.0,0.0,0.0,20:00
primera,18/09/2022,Osasuna,Getafe,0.0,1.0,A,12.0,10.0,4.0,4.0,15.0,15.0,8.0,1.0,7.0,3.0,1.0,1.0,13:00
primera,18/09/2022,Villarreal,Sevilla,0.0,1.0,A,17.0,12.0,7.0,1.0,15.0,12.0,6.0,4.0,1.0,5.0,0.0,0.0,15:15
primera,18/09/2022,Betis,Girona,1.0,1.0,D,9.0,8.0,3.0,3.0,9.0,8.0,2.0,4.0,0.0,3.0,0.0,0.0,17:30
primera,18/09/2022,Sociedad,Espanol,2.0,1.0,H,14.0,14.0,6.0,4.0,18.0,8.0,4.0,2.0,3.0,0.0,0.0,0.0,17:30
primera,18/09/2022,Ath Madrid,Real Madrid,0.0,2.0,A,12.0,6.0,5.0,3.0,15.0,16.0,8.0,1.0,4.0,2.0,1.0,0.0,20:00
primera,30/09/2022,Ath Bilbao,Almeria,2.0,0.0,H,17.0,8.0,4.0,2.0,17.0,8.0,11.0,2.0,1.0,3.0,0.0,0.0,20:00
primera,01/10/2022,Cadiz,Villarreal,0.0,0.0,D,10.0,14.0,2.0,6.0,13.0,8.0,6.0,5.0,2.0,3.0,1.0,0.0,13:00
primera,01/10/2022,Getafe,Valladolid,2.0,2.0,D,14.0,14.0,6.0,7.0,23.0,13.0,4.0,2.0,2.0,4.0,0.0,0.0,15:15
primera,01/10/2022,Sevilla,Ath Madrid,0.0,1.0,A,14.0,20.0,3.0,6.0,9.0,12.0,5.0,7.0,3.0,2.0,0.0,0.0,17:30
primera,01/10/2022,Mallorca,Barcelona,0.0,1.0,A,13.0,11.0,3.0,3.0,9.0,13.0,5.0,5.0,2.0,4.0,0.0,0.0,20:00
primera,02/10/2022,Espanol,Valencia,0.0,0.0,D,10.0,12.0,5.0,5.0,16.0,15.0,6.0,4.0,2.0,1.0,1.0,1.0,13:00
primera,02/10/2022,Celta,Betis,1.0,0.0,H,11.0,9.0,4.0,4.0,26.0,3.0,5.0,3.0,4.0,3.0,0.0,1.0,15:15
primera,02/10/2022,Girona,Sociedad,2.0,2.0,D,16.0,11.0,8.0,5.0,9.0,19.0,2.0,2.0,3.0,1.0,0.0,0.0,17:30
primera,02/10/2022,Real Madrid,Osasuna,1.0,0.0,H,22.0,8.0,4.0,2.0,9.0,13.0,10.0,2.0,1.0,2.0,0.0,1.0,20:00
primera,03/10/2022,Vallecano,Elche,1.0,1.0,D,15.0,5.0,6.0,2.0,5.0,19.0,13.0,3.0,1.0,8.0,0.0,0.0,20:00
primera,07/10/2022,Osasuna,Valencia,0.0,1.0,A,11.0,15.0,2.0,7.0,11.0,19.0,7.0,5.0,3.0,6.0,2.0,1.0,20:00
primera,08/10/2022,Almeria,Vallecano,3.0,0.0,H,10.0,12.0,4.0,4.0,22.0,12.0,7.0,6.0,4.0,2.0,1.0,0.0,13:00
primera,08/10/2022,Ath Madrid,Girona,1.0,0.0,H,13.0,11.0,7.0,4.0,12.0,13.0,8.0,3.0,3.0,1.0,0.0,0.0,15:15
primera,08/10/2022,Sevilla,Ath Bilbao,1.0,0.0,H,10.0,21.0,3.0,4.0,19.0,14.0,5.0,7.0,4.0,0.0,0.0,1.0,17:30
primera,08/10/2022,Getafe,Real Madrid,0.0,1.0,A,9.0,19.0,2.0,4.0,10.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,20:00
primera,09/10/2022,Valladolid,Betis,0.0,0.0,D,12.0,4.0,3.0,1.0,12.0,16.0,3.0,1.0,1.0,1.0,0.0,1.0,13:00
primera,09/10/2022,Cadiz,Espanol,1.0,0.0,H,8.0,9.0,3.0,6.0,13.0,12.0,8.0,3.0,4.0,4.0,0.0,0.0,15:15
primera,09/10/2022,Sociedad,Villarreal,1.0,0.0,H,17.0,5.0,5.0,1.0,21.0,18.0,9.0,3.0,5.0,3.0,0.0,0.0,17:30
primera,09/10/2022,Barcelona,Celta,1.0,0.0,H,13.0,14.0,5.0,3.0,16.0,9.0,6.0,3.0,2.0,4.0,0.0,0.0,20:00
primera,10/10/2022,Elche,Mallorca,1.0,0.0,H,7.0,11.0,2.0,4.0,12.0,17.0,5.0,7.0,4.0,5.0,1.0,1.0,20:00
primera,14/10/2022,Vallecano,Getafe,0.0,0.0,D,16.0,6.0,3.0,3.0,13.0,17.0,4.0,1.0,2.0,3.0,0.0,0.0,20:00
primera,15/10/2022,Girona,Cadiz,0.0,0.0,D,23.0,9.0,6.0,2.0,16.0,9.0,6.0,2.0,5.0,4.0,0.0,0.0,13:00
primera,15/10/2022,Valencia,Elche,2.0,1.0,H,20.0,8.0,8.0,6.0,14.0,19.0,6.0,1.0,3.0,6.0,0.0,0.0,15:15
primera,15/10/2022,Mallorca,Sevilla,0.0,0.0,D,9.0,4.0,5.0,1.0,17.0,15.0,1.0,3.0,2.0,3.0,0.0,0.0,17:30
primera,15/10/2022,Ath Bilbao,Ath Madrid,0.0,0.0,D,13.0,3.0,3.0,1.0,14.0,17.0,6.0,1.0,0.0,6.0,0.0,0.0,20:00
primera,16/10/2022,Celta,Sociedad,1.0,1.0,D,10.0,8.0,3.0,6.0,14.0,17.0,1.0,6.0,5.0,7.0,1.0,0.0,13:00
primera,16/10/2022,Real Madrid,Barcelona,2.0,0.0,H,8.0,18.0,4.0,5.0,11.0,14.0,2.0,3.0,2.0,2.0,0.0,0.0,15:15
primera,16/10/2022,Espanol,Valladolid,0.0,0.0,D,15.0,14.0,3.0,2.0,13.0,11.0,6.0,4.0,1.0,4.0,0.0,0.0,17:30
primera,16/10/2022,Betis,Almeria,1.0,0.0,H,15.0,12.0,6.0,5.0,6.0,7.0,9.0,3.0,1.0,1.0,0.0,0.0,20:00
primera,17/10/2022,Villarreal,Osasuna,1.0,0.0,H,12.0,14.0,9.0,3.0,14.0,23.0,8.0,4.0,2.0,6.0,0.0,0.0,20:00
primera,18/10/2022,Sevilla,Valencia,0.0,1.0,A,18.0,13.0,5.0,5.0,11.0,26.0,11.0,6.0,4.0,7.0,1.0,0.0,18:00
primera,18/10/2022,Getafe,Ath Bilbao,1.0,1.0,D,11.0,14.0,4.0,4.0,14.0,11.0,7.0,4.0,7.0,4.0,0.0,0.0,19:00
primera,18/10/2022,Ath Madrid,Vallecano,1.0,0.0,H,12.0,14.0,4.0,4.0,11.0,11.0,3.0,4.0,3.0,0.0,0.0,0.0,20:00
primera,19/10/2022,Cadiz,Betis,0.0,0.0,D,13.0,12.0,3.0,3.0,15.0,7.0,4.0,9.0,1.0,2.0,0.0,1.0,18:00
primera,19/10/2022,Valladolid,Celta,1.0,1.0,D,9.0,22.0,7.0,5.0,12.0,11.0,3.0,7.0,1.0,1.0,0.0,0.0,18:00
primera,19/10/2022,Sociedad,Mallorca,1.0,0.0,H,14.0,12.0,7.0,3.0,18.0,9.0,10.0,7.0,1.0,2.0,0.0,0.0,19:00
primera,19/10/2022,Elche,Real Madrid,0.0,1.0,A,10.0,10.0,3.0,7.0,14.0,10.0,8.0,2.0,1.0,1.0,0.0,0.0,20:00
primera,20/10/2022,Almeria,Girona,3.0,0.0,H,13.0,14.0,7.0,5.0,14.0,14.0,4.0,5.0,1.0,3.0,0.0,0.0,18:00
primera,20/10/2022,Osasuna,Espanol,0.0,0.0,D,17.0,5.0,5.0,3.0,17.0,15.0,9.0,2.0,1.0,2.0,0.0,0.0,19:00
primera,20/10/2022,Barcelona,Villarreal,3.0,0.0,H,16.0,5.0,5.0,1.0,18.0,11.0,8.0,0.0,0.0,1.0,0.0,0.0,20:00
primera,22/10/2022,Vallecano,Cadiz,2.0,0.0,H,28.0,3.0,11.0,0.0,13.0,12.0,10.0,1.0,1.0,4.0,1.0,2.0,13:00
primera,22/10/2022,Valladolid,Sociedad,1.0,0.0,H,9.0,20.0,2.0,2.0,19.0,14.0,4.0,10.0,2.0,3.0,0.0,0.0,15:15
primera,22/10/2022,Valencia,Mallorca,0.0,0.0,D,13.0,10.0,3.0,5.0,14.0,19.0,5.0,3.0,3.0,5.0,0.0,0.0,17:30
primera,22/10/2022,Real Madrid,Sevilla,1.0,0.0,H,18.0,9.0,6.0,2.0,9.0,12.0,4.0,3.0,1.0,4.0,0.0,0.0,20:00
primera,23/10/2022,Espanol,Elche,1.0,1.0,D,13.0,9.0,5.0,4.0,13.0,10.0,5.0,3.0,2.0,3.0,0.0,0.0,13:00
primera,23/10/2022,Betis,Ath Madrid,0.0,0.0,D,17.0,9.0,4.0,3.0,10.0,17.0,7.0,4.0,2.0,3.0,0.0,0.0,15:15
primera,23/10/2022,Girona,Osasuna,1.0,1.0,D,7.0,9.0,1.0,2.0,11.0,11.0,3.0,5.0,2.0,3.0,0.0,0.0,17:30
primera,23/10/2022,Villarreal,Almeria,0.0,1.0,A,11.0,15.0,5.0,4.0,7.0,8.0,10.0,4.0,4.0,1.0,1.0,0.0,17:30
primera,23/10/2022,Barcelona,Ath Bilbao,3.0,0.0,H,10.0,5.0,7.0,3.0,7.0,13.0,1.0,2.0,2.0,2.0,0.0,0.0,20:00
primera,24/10/2022,Celta,Getafe,0.0,1.0,A,17.0,4.0,5.0,1.0,10.0,13.0,10.0,0.0,1.0,1.0,0.0,0.0,20:00
primera,28/10/2022,Mallorca,Espanol,0.0,0.0,D,12.0,7.0,5.0,2.0,15.0,9.0,4.0,4.0,4.0,1.0,0.0,0.0,20:00
primera,29/10/2022,Almeria,Celta,0.0,1.0,A,19.0,8.0,5.0,3.0,10.0,7.0,6.0,4.0,4.0,0.0,0.0,1.0,13:00
primera,29/10/2022,Cadiz,Ath Madrid,1.0,0.0,H,10.0,15.0,7.0,7.0,15.0,12.0,5.0,3.0,2.0,4.0,0.0,0.0,15:15
primera,29/10/2022,Sevilla,Vallecano,0.0,0.0,D,10.0,15.0,4.0,5.0,9.0,20.0,6.0,6.0,6.0,1.0,0.0,0.0,17:30
primera,29/10/2022,Valencia,Barcelona,0.0,0.0,D,3.0,13.0,2.0,2.0,13.0,7.0,3.0,10.0,4.0,5.0,0.0,0.0,20:00
primera,30/10/2022,Osasuna,Valladolid,2.0,0.0,H,20.0,7.0,10.0,2.0,14.0,16.0,1.0,8.0,1.0,3.0,0.0,0.0,13:00
primera,30/10/2022,Real Madrid,Girona,0.0,0.0,D,19.0,8.0,6.0,2.0,16.0,8.0,7.0,1.0,3.0,3.0,1.0,0.0,15:15
primera,30/10/2022,Ath Bilbao,Villarreal,0.0,0.0,D,19.0,6.0,7.0,3.0,12.0,10.0,6.0,2.0,2.0,1.0,0.0,0.0,17:30
primera,30/10/2022,Sociedad,Betis,0.0,0.0,D,14.0,10.0,7.0,4.0,22.0,16.0,5.0,3.0,4.0,4.0,0.0,0.0,20:00
primera,31/10/2022,Elche,Getafe,0.0,0.0,D,12.0,8.0,5.0,3.0,12.0,11.0,6.0,2.0,0.0,3.0,0.0,1.0,20:00
primera,04/11/2022,Girona,Ath Bilbao,0.0,0.0,D,19.0,11.0,10.0,7.0,11.0,11.0,7.0,1.0,1.0,1.0,0.0,0.0,20:00
primera,05/11/2022,Getafe,Cadiz,0.0,0.0,D,13.0,15.0,2.0,4.0,15.0,16.0,5.0,5.0,5.0,2.0,2.0,1.0,13:00
primera,05/11/2022,Valladolid,Elche,1.0,0.0,H,16.0,4.0,11.0,2.0,9.0,10.0,8.0,4.0,2.0,0.0,0.0,0.0,15:15
primera,05/11/2022,Celta,Osasuna,1.0,2.0,A,13.0,8.0,5.0,4.0,12.0,20.0,2.0,3.0,1.0,5.0,0.0,0.0,17:30
primera,05/11/2022,Barcelona,Almeria,0.0,0.0,D,27.0,4.0,13.0,1.0,14.0,13.0,9.0,1.0,2.0,1.0,0.0,0.0,20:00
primera,06/11/2022,Ath Madrid,Espanol,0.0,0.0,D,27.0,6.0,7.0,2.0,13.0,10.0,12.0,2.0,3.0,5.0,0.0,1.0,13:00
primera,06/11/2022,Sociedad,Valencia,1.0,1.0,D,9.0,14.0,4.0,3.0,11.0,12.0,1.0,11.0,2.0,0.0,1.0,0.0,15:15
primera,06/11/2022,Villarreal,Mallorca,0.0,1.0,A,9.0,7.0,2.0,5.0,17.0,16.0,5.0,2.0,4.0,6.0,0.0,0.0,17:30
primera,06/11/2022,Betis,Sevilla,1.0,0.0,H,9.0,22.0,4.0,6.0,6.0,20.0,1.0,4.0,4.0,5.0,2.0,1.0,20:00
primera,07/11/2022,Vallecano,Real Madrid,2.0,2.0,D,15.0,16.0,7.0,2.0,22.0,11.0,4.0,5.0,4.0,5.0,0.0,0.0,20:00
primera,08/11/2022,Elche,Girona,1.0,1.0,D,11.0,21.0,2.0,3.0,16.0,9.0,2.0,5.0,3.0,2.0,0.0,0.0,18:00
primera,08/11/2022,Ath Bilbao,Valladolid,1.0,0.0,H,19.0,8.0,6.0,0.0,20.0,6.0,10.0,2.0,3.0,1.0,0.0,0.0,19:00
primera,08/11/2022,Osasuna,Barcelona,1.0,0.0,H,15.0,9.0,3.0,3.0,15.0,6.0,2.0,5.0,4.0,4.0,0.0,2.0,20:30
primera,09/11/2022,Almeria,Getafe,1.0,0.0,H,8.0,11.0,3.0,3.0,17.0,8.0,7.0,6.0,8.0,4.0,1.0,0.0,18:00
primera,09/11/2022,Sevilla,Sociedad,1.0,2.0,A,6.0,17.0,3.0,9.0,9.0,12.0,2.0,1.0,2.0,2.0,2.0,0.0,18:00
primera,09/11/2022,Espanol,Villarreal,0.0,0.0,D,14.0,10.0,6.0,3.0,11.0,6.0,4.0,7.0,1.0,3.0,0.0,0.0,19:00
primera,09/11/2022,Mallorca,Ath Madrid,1.0,0.0,H,9.0,17.0,3.0,5.0,14.0,17.0,2.0,5.0,5.0,3.0,0.0,0.0,20:30
primera,10/11/2022,Vallecano,Celta,0.0,0.0,D,10.0,11.0,3.0,3.0,19.0,16.0,5.0,3.0,7.0,1.0,0.0,0.0,18:00
primera,10/11/2022,Valencia,Betis,0.0,0.0,D,15.0,5.0,7.0,1.0,12.0,9.0,5.0,5.0,1.0,3.0,0.0,1.0,19:00
primera,10/11/2022,Real Madrid,Cadiz,1.0,0.0,H,18.0,10.0,5.0,5.0,12.0,16.0,7.0,1.0,3.0,3.0,0.0,0.0,20:30
primera,29/12/2022,Girona,Vallecano,1.0,1.0,D,16.0,12.0,7.0,4.0,14.0,14.0,2.0,4.0,3.0,2.0,0.0,0.0,16:00
primera,29/12/2022,Betis,Ath Bilbao,0.0,0.0,D,9.0,10.0,5.0,0.0,8.0,17.0,2.0,6.0,1.0,4.0,1.0,0.0,18:15
primera,29/12/2022,Ath Madrid,Elche,0.0,0.0,D,18.0,5.0,4.0,1.0,14.0,20.0,3.0,5.0,3.0,4.0,1.0,2.0,20:30
primera,30/12/2022,Getafe,Mallorca,0.0,0.0,D,14.0,3.0,6.0,0.0,10.0,19.0,4.0,2.0,0.0,1.0,0.0,0.0,16:00
primera,30/12/2022,Cadiz,Almeria,0.0,1.0,A,12.0,18.0,6.0,9.0,7.0,14.0,3.0,2.0,2.0,0.0,0.0,0.0,18:15
primera,30/12/2022,Celta,Sevilla,1.0,0.0,H,17.0,7.0,5.0,5.0,11.0,13.0,5.0,6.0,2.0,4.0,0.0,1.0,18:15
primera,30/12/2022,Valladolid,Real Madrid,0.0,0.0,D,14.0,19.0,4.0,8.0,7.0,9.0,5.0,9.0,2.0,0.0,1.0,0.0,20:30
primera,31/12/2022,Barcelona,Espanol,1.0,0.0,H,21.0,4.0,6.0,1.0,11.0,15.0,10.0,2.0,6.0,7.0,1.0,1.0,13:00
primera,31/12/2022,Sociedad,Osasuna,1.0,0.0,H,9.0,11.0,2.0,3.0,10.0,15.0,3.0,2.0,1.0,1.0,0.0,0.0,15:15
primera,31/12/2022,Villarreal,Valencia,1.0,1.0,D,14.0,13.0,8.0,4.0,12.0,16.0,5.0,2.0,1.0,3.0,0.0,0.0,15:15
primera,06/01/2023,Elche,Celta,0.0,1.0,A,13.0,14.0,5.0,7.0,15.0,15.0,8.0,4.0,3.0,1.0,1.0,0.0,17:30
primera,06/01/2023,Valencia,Cadiz,0.0,1.0,A,11.0,6.0,2.0,2.0,14.0,21.0,13.0,2.0,5.0,6.0,0.0,0.0,20:00
primera,07/01/2023,Villarreal,Real Madrid,0.0,0.0,D,17.0,13.0,5.0,3.0,13.0,6.0,6.0,5.0,4.0,1.0,0.0,0.0,15:15
primera,07/01/2023,Mallorca,Valladolid,0.0,0.0,D,13.0,9.0,4.0,1.0,14.0,17.0,6.0,2.0,2.0,3.0,0.0,0.0,17:30
primera,07/01/2023,Espanol,Girona,0.0,1.0,A,12.0,12.0,6.0,5.0,13.0,16.0,5.0,2.0,3.0,2.0,0.0,0.0,20:00
primera,08/01/2023,Almeria,Sociedad,0.0,0.0,D,6.0,9.0,1.0,6.0,13.0,14.0,4.0,2.0,1.0,0.0,0.0,0.0,13:00
primera,08/01/2023,Vallecano,Betis,1.0,2.0,A,15.0,14.0,3.0,3.0,10.0,16.0,5.0,7.0,3.0,2.0,0.0,0.0,15:15
primera,08/01/2023,Sevilla,Getafe,1.0,0.0,H,11.0,11.0,5.0,2.0,13.0,16.0,4.0,4.0,3.0,3.0,0.0,0.0,17:30
primera,08/01/2023,Ath Madrid,Barcelona,0.0,1.0,A,20.0,10.0,5.0,2.0,8.0,16.0,7.0,4.0,2.0,3.0,1.0,1.0,20:00
primera,09/01/2023,Ath Bilbao,Osasuna,0.0,0.0,D,17.0,3.0,3.0,1.0,8.0,13.0,14.0,1.0,0.0,1.0,0.0,0.0,20:00
primera,13/01/2023,Celta,Villarreal,0.0,1.0,A,21.0,3.0,8.0,1.0,11.0,8.0,14.0,3.0,0.0,2.0,0.0,0.0,20:00
primera,14/01/2023,Valladolid,Vallecano,0.0,0.0,D,9.0,13.0,2.0,6.0,17.0,18.0,4.0,8.0,2.0,2.0,0.0,0.0,13:00
primera,14/01/2023,Girona,Sevilla,0.0,1.0,A,19.0,10.0,7.0,2.0,11.0,7.0,5.0,2.0,3.0,1.0,0.0,0.0,15:15
primera,14/01/2023,Osasuna,Mallorca,0.0,0.0,D,15.0,6.0,4.0,2.0,15.0,19.0,3.0,1.0,2.0,3.0,0.0,0.0,17:30
primera,14/01/2023,Sociedad,Ath Bilbao,2.0,1.0,H,11.0,6.0,5.0,2.0,20.0,15.0,4.0,2.0,5.0,1.0,0.0,1.0,20:00
primera,15/01/2023,Getafe,Espanol,1.0,1.0,D,10.0,10.0,2.0,4.0,20.0,13.0,5.0,1.0,2.0,3.0,0.0,0.0,13:00
primera,15/01/2023,Almeria,Ath Madrid,1.0,1.0,D,14.0,12.0,3.0,6.0,14.0,12.0,3.0,4.0,4.0,4.0,0.0,1.0,15:15
primera,16/01/2023,Cadiz,Elche,1.0,0.0,H,16.0,12.0,3.0,5.0,11.0,21.0,3.0,6.0,3.0,2.0,0.0,0.0,20:00
primera,20/01/2023,Mallorca,Celta,0.0,0.0,D,8.0,10.0,3.0,3.0,15.0,11.0,4.0,6.0,2.0,3.0,0.0,0.0,20:00
primera,21/01/2023,Vallecano,Sociedad,0.0,2.0,A,14.0,12.0,2.0,7.0,11.0,11.0,3.0,4.0,0.0,0.0,0.0,0.0,13:00
primera,21/01/2023,Espanol,Betis,1.0,0.0,H,8.0,13.0,2.0,4.0,18.0,8.0,7.0,4.0,3.0,2.0,0.0,0.0,15:15
